selector,codepoint,character,glyph_index,atlas_x,atlas_y,width,height,bearing,advance,glyph_source,font_file,font_file_sha256,font_face_index,font_size,baseline,bitmap_sha256,is_han_override
00c7c9f9.xpr,U+6D1E,洞,1796,3018,1755,56,72,0,56,Noto Sans SC Bold,C:\Windows\Fonts\Noto Sans SC Bold (TrueType).otf,d1961be1161ea1be08496c920862d06ea5c23a757628f4fd69368de1d9f51bed,0,56,56,9e5f4437f7c241e12a3dfc6167eb76c71454a5e75e828a77c549c05eac3f4015,YES
00c7c9f9.xpr,U+6D2A,洪,1797,3076,1755,56,72,0,56,Noto Sans SC Bold,C:\Windows\Fonts\Noto Sans SC Bold (TrueType).otf,d1961be1161ea1be08496c920862d06ea5c23a757628f4fd69368de1d9f51bed,0,56,56,9c40726c4b6c8c53856bc9fa4075c911be5eab1980c232756f684905d57b622c,YES
00c7c9f9.xpr,U+6D32,洲,1798,3134,1755,56,72,0,56,Noto Sans SC Bold,C:\Windows\Fonts\Noto Sans SC Bold (TrueType).otf,d1961be1161ea1be08496c920862d06ea5c23a757628f4fd69368de1d9f51bed,0,56,56,2dd9466b361463e10b439f63226fa2f22cfe774b6ef1c500d8cd2cfda6a96c71,YES
00c7c9f9.xpr,U+6D3B,活,1799,3192,1755,56,72,0,56,Noto Sans SC Bold,C:\Windows\Fonts\Noto Sans SC Bold (TrueType).otf,d1961be1161ea1be08496c920862d06ea5c23a757628f4fd69368de1d9f51bed,0,56,56,e13aba227fc00e3c1f45ef30278b9910fbc46ee0f6cca6375c929af3ff4e2290,YES
00c7c9f9.xpr,U+6D3C,洼,1800,3250,1755,56,72,0,56,Noto Sans SC Bold,C:\Windows\Fonts\Noto Sans SC Bold (TrueType).otf,d1961be1161ea1be08496c920862d06ea5c23a757628f4fd69368de1d9f51bed,0,56,56,e224f46ce5d5a3b49bfa5eab7a42f8a032d795846e06bb8b1a7c60c784e7956e,YES
00c7c9f9.xpr,U+6D3E,派,1801,3308,1755,56,72,0,56,Noto Sans SC Bold,C:\Windows\Fonts\Noto Sans SC Bold (TrueType).otf,d1961be1161ea1be08496c920862d06ea5c23a757628f4fd69368de1d9f51bed,0,56,56,9eb2d25522bb95435213b64a2205c7fe266f64c264d2b146ae9f4ce19876e111,YES
00c7c9f9.xpr,U+6D41,流,1802,3366,1755,56,72,0,56,Noto Sans SC Bold,C:\Windows\Fonts\Noto Sans SC Bold (TrueType).otf,d1961be1161ea1be08496c920862d06ea5c23a757628f4fd69368de1d9f51bed,0,56,56,ca5ecef6db94bdbd01c0cfacbaca5b73db1037bb8900bf8ed2f49629e5d991bf,YES
00c7c9f9.xpr,U+6D43,浃,1803,3424,1755,56,72,0,56,Noto Sans SC Bold,C:\Windows\Fonts\Noto Sans SC Bold (TrueType).otf,d1961be1161ea1be08496c920862d06ea5c23a757628f4fd69368de1d9f51bed,0,56,56,97fffcba5f5758e76c0fc7690b52d6f775dbb48b1d313e0481aa72bf691301ba,YES
00c7c9f9.xpr,U+6D45,浅,1804,3482,1755,56,72,0,56,Noto Sans SC Bold,C:\Windows\Fonts\Noto Sans SC Bold (TrueType).otf,d1961be1161ea1be08496c920862d06ea5c23a757628f4fd69368de1d9f51bed,0,56,56,5ef2b41390c60e87dcba914f007fca02a0bbb064b32db46fe605019a4cb59cb5,YES
00c7c9f9.xpr,U+6D46,浆,1805,3540,1755,56,72,0,56,Noto Sans SC Bold,C:\Windows\Fonts\Noto Sans SC Bold (TrueType).otf,d1961be1161ea1be08496c920862d06ea5c23a757628f4fd69368de1d9f51bed,0,56,56,dbfa104e2181ed1bd9c9165e67dc15741a47926bacf0bece7e7ff3a994911b93,YES
00c7c9f9.xpr,U+6D4B,测,1806,3598,1755,56,72,0,56,Noto Sans SC Bold,C:\Windows\Fonts\Noto Sans SC Bold (TrueType).otf,d1961be1161ea1be08496c920862d06ea5c23a757628f4fd69368de1d9f51bed,0,56,56,ec6237bb3a76aa5b08a34286b4e5e79aaa5c2faad9ec8afbe063fbdb8a77d201,YES
00c7c9f9.xpr,U+6D4E,济,1807,3656,1755,56,72,0,56,Noto Sans SC Bold,C:\Windows\Fonts\Noto Sans SC Bold (TrueType).otf,d1961be1161ea1be08496c920862d06ea5c23a757628f4fd69368de1d9f51bed,0,56,56,d289ffae0d6acddfbdf14977375ce8b09a170ee31a7baee44178a40e479f078d,YES
00c7c9f9.xpr,U+6D4F,浏,1808,3714,1755,56,72,0,56,Noto Sans SC Bold,C:\Windows\Fonts\Noto Sans SC Bold (TrueType).otf,d1961be1161ea1be08496c920862d06ea5c23a757628f4fd69368de1d9f51bed,0,56,56,5ff1375326a1d8e0d81b6480129cf79514236980d02457d116c5f00ecbdbf538,YES
00c7c9f9.xpr,U+6D51,浑,1809,3772,1755,56,72,0,56,Noto Sans SC Bold,C:\Windows\Fonts\Noto Sans SC Bold (TrueType).otf,d1961be1161ea1be08496c920862d06ea5c23a757628f4fd69368de1d9f51bed,0,56,56,d685d369a3ddb62f48a862a9141d2d8b07fc38d1c8a093e460d6a394c1ce56f3,YES
00c7c9f9.xpr,U+6D53,浓,1810,3830,1755,56,72,0,56,Noto Sans SC Bold,C:\Windows\Fonts\Noto Sans SC Bold (TrueType).otf,d1961be1161ea1be08496c920862d06ea5c23a757628f4fd69368de1d9f51bed,0,56,56,d60f454322d6fca4e3964059a7af5e9ecc6b3121945657ab4fb004f3d61c3e8e,YES
00c7c9f9.xpr,U+6D69,浩,1811,3888,1755,56,72,0,56,Noto Sans SC Bold,C:\Windows\Fonts\Noto Sans SC Bold (TrueType).otf,d1961be1161ea1be08496c920862d06ea5c23a757628f4fd69368de1d9f51bed,0,56,56,40b02da8d3988ccf5f6963595004c0a9039f5e7b3a1f869312f5435eff8f4756,YES
00c7c9f9.xpr,U+6D6A,浪,1812,3946,1755,56,72,0,56,Noto Sans SC Bold,C:\Windows\Fonts\Noto Sans SC Bold (TrueType).otf,d1961be1161ea1be08496c920862d06ea5c23a757628f4fd69368de1d9f51bed,0,56,56,472c099ec96ff028ed04f4c3a272d84a733aa2c22f5c97a451936930e6c258be,YES
00c7c9f9.xpr,U+6D6E,浮,1813,4004,1755,56,72,0,56,Noto Sans SC Bold,C:\Windows\Fonts\Noto Sans SC Bold (TrueType).otf,d1961be1161ea1be08496c920862d06ea5c23a757628f4fd69368de1d9f51bed,0,56,56,3f92792bff931bcc1ffa07366c9121869cdf9abb5f373875f55ed915f5977604,YES
00c7c9f9.xpr,U+6D74,浴,1814,2,1829,56,72,0,56,Noto Sans SC Bold,C:\Windows\Fonts\Noto Sans SC Bold (TrueType).otf,d1961be1161ea1be08496c920862d06ea5c23a757628f4fd69368de1d9f51bed,0,56,56,b053be57091fd55b6b81d78169533ac545b848de39ef0006d2995b4a8da24f43,YES
00c7c9f9.xpr,U+6D77,海,1815,60,1829,56,72,0,56,Noto Sans SC Bold,C:\Windows\Fonts\Noto Sans SC Bold (TrueType).otf,d1961be1161ea1be08496c920862d06ea5c23a757628f4fd69368de1d9f51bed,0,56,56,440a5a84b28adc01b4c01f5d6a3123e359f4fc9b89f5725002ea513c9f54fdaa,YES
00c7c9f9.xpr,U+6D78,浸,1816,118,1829,56,72,0,56,Noto Sans SC Bold,C:\Windows\Fonts\Noto Sans SC Bold (TrueType).otf,d1961be1161ea1be08496c920862d06ea5c23a757628f4fd69368de1d9f51bed,0,56,56,d880dbe702c16c7d78894f4fe3aaf0358fed03eea3293d065ed569ce293b135f,YES
00c7c9f9.xpr,U+6D82,涂,1817,176,1829,56,72,0,56,Noto Sans SC Bold,C:\Windows\Fonts\Noto Sans SC Bold (TrueType).otf,d1961be1161ea1be08496c920862d06ea5c23a757628f4fd69368de1d9f51bed,0,56,56,d7fe3c6d684fb444049ecf82ae69b983e6df6eaa2e7ed9b0a15bdf2f04baac73,YES
00c7c9f9.xpr,U+6D88,消,1818,234,1829,56,72,0,56,Noto Sans SC Bold,C:\Windows\Fonts\Noto Sans SC Bold (TrueType).otf,d1961be1161ea1be08496c920862d06ea5c23a757628f4fd69368de1d9f51bed,0,56,56,e548ad239a29285d33087930bf06e48ab940ad0134261fe512ebd02bb6fa6d4d,YES
00c7c9f9.xpr,U+6D89,涉,1819,292,1829,56,72,0,56,Noto Sans SC Bold,C:\Windows\Fonts\Noto Sans SC Bold (TrueType).otf,d1961be1161ea1be08496c920862d06ea5c23a757628f4fd69368de1d9f51bed,0,56,56,ddb52ba89f6d47281b9d2871355722eb3dc5cc79e21cea612fb9728f138a3452,YES
00c7c9f9.xpr,U+6D8C,涌,1820,350,1829,56,72,0,56,Noto Sans SC Bold,C:\Windows\Fonts\Noto Sans SC Bold (TrueType).otf,d1961be1161ea1be08496c920862d06ea5c23a757628f4fd69368de1d9f51bed,0,56,56,58e85bf6ec8bdbfcc37bc32e42427fb489eebdb98064d2514890f04bda8cce15,YES
00c7c9f9.xpr,U+6D8E,涎,1821,408,1829,56,72,0,56,Noto Sans SC Bold,C:\Windows\Fonts\Noto Sans SC Bold (TrueType).otf,d1961be1161ea1be08496c920862d06ea5c23a757628f4fd69368de1d9f51bed,0,56,56,5420812d0b8d1eb3458e94c3033dd67fa730aae74593c006c8111083d5d91e75,YES
00c7c9f9.xpr,U+6DA1,涡,1822,466,1829,56,72,0,56,Noto Sans SC Bold,C:\Windows\Fonts\Noto Sans SC Bold (TrueType).otf,d1961be1161ea1be08496c920862d06ea5c23a757628f4fd69368de1d9f51bed,0,56,56,950d9ede83509dff5562ebc0dae753fe048de7ac0b70f0e217b2d89b7ef1bc27,YES
00c7c9f9.xpr,U+6DA6,润,1823,524,1829,56,72,0,56,Noto Sans SC Bold,C:\Windows\Fonts\Noto Sans SC Bold (TrueType).otf,d1961be1161ea1be08496c920862d06ea5c23a757628f4fd69368de1d9f51bed,0,56,56,82cebbe110dbdb2d295840a4068e9e2b7e1648bbc0fc2410243a1c29594b153e,YES
00c7c9f9.xpr,U+6DA8,涨,1824,582,1829,56,72,0,56,Noto Sans SC Bold,C:\Windows\Fonts\Noto Sans SC Bold (TrueType).otf,d1961be1161ea1be08496c920862d06ea5c23a757628f4fd69368de1d9f51bed,0,56,56,e49d71703f0dc60e5b7fc8dbf5d670caffd3cbb6adddbb598c4de2987461792a,YES
00c7c9f9.xpr,U+6DA9,涩,1825,640,1829,56,72,0,56,Noto Sans SC Bold,C:\Windows\Fonts\Noto Sans SC Bold (TrueType).otf,d1961be1161ea1be08496c920862d06ea5c23a757628f4fd69368de1d9f51bed,0,56,56,141271ada387ff2184eadac1d1b03caebf5956c63dfd1d567b9f4facf9c99c9b,YES
00c7c9f9.xpr,U+6DAE,涮,1826,698,1829,56,72,0,56,Noto Sans SC Bold,C:\Windows\Fonts\Noto Sans SC Bold (TrueType).otf,d1961be1161ea1be08496c920862d06ea5c23a757628f4fd69368de1d9f51bed,0,56,56,61e6d3e7f4d7ce8814109cb0a9cda3cbeda36376ce13ea201a650c48fb863e2d,YES
00c7c9f9.xpr,U+6DAF,涯,1827,756,1829,56,72,0,56,Noto Sans SC Bold,C:\Windows\Fonts\Noto Sans SC Bold (TrueType).otf,d1961be1161ea1be08496c920862d06ea5c23a757628f4fd69368de1d9f51bed,0,56,56,884ea9ad2ac5738b98dca68b9379b797095d53ed9bb81167f914c6dfc5f56613,YES
00c7c9f9.xpr,U+6DB2,液,1828,814,1829,56,72,0,56,Noto Sans SC Bold,C:\Windows\Fonts\Noto Sans SC Bold (TrueType).otf,d1961be1161ea1be08496c920862d06ea5c23a757628f4fd69368de1d9f51bed,0,56,56,6641183381d8c7d37fecc9df98c502a54e095114463f00210514bb4717e93662,YES
00c7c9f9.xpr,U+6DB5,涵,1829,872,1829,56,72,0,56,Noto Sans SC Bold,C:\Windows\Fonts\Noto Sans SC Bold (TrueType).otf,d1961be1161ea1be08496c920862d06ea5c23a757628f4fd69368de1d9f51bed,0,56,56,dc3b23d955db761b62e8b03b42153cf6828bd1e565d11059d928bfed0a73c115,YES
00c7c9f9.xpr,U+6DB8,涸,1830,930,1829,56,72,0,56,Noto Sans SC Bold,C:\Windows\Fonts\Noto Sans SC Bold (TrueType).otf,d1961be1161ea1be08496c920862d06ea5c23a757628f4fd69368de1d9f51bed,0,56,56,e995782a3388f7a5a6b5bcc758003bb2d3d1762db50352969589491cec771b3b,YES
00c7c9f9.xpr,U+6DCB,淋,1831,988,1829,56,72,0,56,Noto Sans SC Bold,C:\Windows\Fonts\Noto Sans SC Bold (TrueType).otf,d1961be1161ea1be08496c920862d06ea5c23a757628f4fd69368de1d9f51bed,0,56,56,63baa7c50470054194820487b10d05819fe540e7381aed069b5a0911e39ca6de,YES
00c7c9f9.xpr,U+6DE1,淡,1832,1046,1829,56,72,0,56,Noto Sans SC Bold,C:\Windows\Fonts\Noto Sans SC Bold (TrueType).otf,d1961be1161ea1be08496c920862d06ea5c23a757628f4fd69368de1d9f51bed,0,56,56,c8eef2a11cde83dfc337f884386bc94360af123392e643e3f3b152cd63833d40,YES
00c7c9f9.xpr,U+6DE4,淤,1833,1104,1829,56,72,0,56,Noto Sans SC Bold,C:\Windows\Fonts\Noto Sans SC Bold (TrueType).otf,d1961be1161ea1be08496c920862d06ea5c23a757628f4fd69368de1d9f51bed,0,56,56,7093849b9fbaa376c3b9cb230726f4a1fd54d34902f816b71404ecb0f529992a,YES
00c7c9f9.xpr,U+6DF1,深,1834,1162,1829,56,72,0,56,Noto Sans SC Bold,C:\Windows\Fonts\Noto Sans SC Bold (TrueType).otf,d1961be1161ea1be08496c920862d06ea5c23a757628f4fd69368de1d9f51bed,0,56,56,fb2568737fb9eb4d91e40f89e2cb1b3de77118b54f4d85b0181f0b4e215d8bfd,YES
00c7c9f9.xpr,U+6DF7,混,1835,1220,1829,56,72,0,56,Noto Sans SC Bold,C:\Windows\Fonts\Noto Sans SC Bold (TrueType).otf,d1961be1161ea1be08496c920862d06ea5c23a757628f4fd69368de1d9f51bed,0,56,56,fe7bafd5713c8d66a291b1c7466381602220aa4a807ba590ebd72b328f1b7b7b,YES
00c7c9f9.xpr,U+6DF9,淹,1836,1278,1829,56,72,0,56,Noto Sans SC Bold,C:\Windows\Fonts\Noto Sans SC Bold (TrueType).otf,d1961be1161ea1be08496c920862d06ea5c23a757628f4fd69368de1d9f51bed,0,56,56,0eb8041753f2909b79956958fbb48ce7a445431680de3d6f3572f7671d1bfdd7,YES
00c7c9f9.xpr,U+6DFB,添,1837,1336,1829,56,72,0,56,Noto Sans SC Bold,C:\Windows\Fonts\Noto Sans SC Bold (TrueType).otf,d1961be1161ea1be08496c920862d06ea5c23a757628f4fd69368de1d9f51bed,0,56,56,ee99dd30a44e208f2268419ea7af3a90ecdb3518799aa37233b98b2a65978c37,YES
00c7c9f9.xpr,U+6E05,清,1838,1394,1829,56,72,0,56,Noto Sans SC Bold,C:\Windows\Fonts\Noto Sans SC Bold (TrueType).otf,d1961be1161ea1be08496c920862d06ea5c23a757628f4fd69368de1d9f51bed,0,56,56,1456161826915ad92af01b14fe4bbe43e51f96367f3368313515968be16a5901,YES
00c7c9f9.xpr,U+6E10,渐,1839,1452,1829,56,72,0,56,Noto Sans SC Bold,C:\Windows\Fonts\Noto Sans SC Bold (TrueType).otf,d1961be1161ea1be08496c920862d06ea5c23a757628f4fd69368de1d9f51bed,0,56,56,b5e658b836f2d2b09478f5ba777ccd2bddce831bf423afa6fd45e9a8e6e2728b,YES
00c7c9f9.xpr,U+6E14,渔,1840,1510,1829,56,72,0,56,Noto Sans SC Bold,C:\Windows\Fonts\Noto Sans SC Bold (TrueType).otf,d1961be1161ea1be08496c920862d06ea5c23a757628f4fd69368de1d9f51bed,0,56,56,802d9c7e35e265fd463faef42874df046e669bd80ad3af61f81733de5fe0a4a9,YES
00c7c9f9.xpr,U+6E17,渗,1841,1568,1829,56,72,0,56,Noto Sans SC Bold,C:\Windows\Fonts\Noto Sans SC Bold (TrueType).otf,d1961be1161ea1be08496c920862d06ea5c23a757628f4fd69368de1d9f51bed,0,56,56,40b3974203ade517ce767a54c2b14b4c4f179a65b7ef45e51ed8ad8f801fa154,YES
00c7c9f9.xpr,U+6E20,渠,1842,1626,1829,56,72,0,56,Noto Sans SC Bold,C:\Windows\Fonts\Noto Sans SC Bold (TrueType).otf,d1961be1161ea1be08496c920862d06ea5c23a757628f4fd69368de1d9f51bed,0,56,56,6fd43bf02bce5bbcee09c824ffe5b3cfef074b61d8c1b6549e4619c782d2a3b0,YES
00c7c9f9.xpr,U+6E21,渡,1843,1684,1829,56,72,0,56,Noto Sans SC Bold,C:\Windows\Fonts\Noto Sans SC Bold (TrueType).otf,d1961be1161ea1be08496c920862d06ea5c23a757628f4fd69368de1d9f51bed,0,56,56,78d746ddecb36420dd6f87da4ceea7fcd89514ee096d39213d28114569bfc5f0,YES
00c7c9f9.xpr,U+6E29,温,1844,1742,1829,56,72,0,56,Noto Sans SC Bold,C:\Windows\Fonts\Noto Sans SC Bold (TrueType).otf,d1961be1161ea1be08496c920862d06ea5c23a757628f4fd69368de1d9f51bed,0,56,56,fbb16f452afff57ac0fd4fca317d86686dd2140a0a9d54b10d4e1e76bbb3d436,YES
00c7c9f9.xpr,U+6E2F,港,1845,1800,1829,56,72,0,56,Noto Sans SC Bold,C:\Windows\Fonts\Noto Sans SC Bold (TrueType).otf,d1961be1161ea1be08496c920862d06ea5c23a757628f4fd69368de1d9f51bed,0,56,56,deea2939c3cfe55c57202142752c78c649e8839dfc340a00756a4f1128c625d0,YES
00c7c9f9.xpr,U+6E34,渴,1846,1858,1829,56,72,0,56,Noto Sans SC Bold,C:\Windows\Fonts\Noto Sans SC Bold (TrueType).otf,d1961be1161ea1be08496c920862d06ea5c23a757628f4fd69368de1d9f51bed,0,56,56,714bf1754584f41667c06ceedd6e121b1b34f922256c8b4e42f16472bfe8a1de,YES
00c7c9f9.xpr,U+6E38,游,1847,1916,1829,56,72,0,56,Noto Sans SC Bold,C:\Windows\Fonts\Noto Sans SC Bold (TrueType).otf,d1961be1161ea1be08496c920862d06ea5c23a757628f4fd69368de1d9f51bed,0,56,56,f81308bf284aea6684afe677d0ee82d098e19d2251003674bc5e51d497544dde,YES
00c7c9f9.xpr,U+6E56,湖,1848,1974,1829,56,72,0,56,Noto Sans SC Bold,C:\Windows\Fonts\Noto Sans SC Bold (TrueType).otf,d1961be1161ea1be08496c920862d06ea5c23a757628f4fd69368de1d9f51bed,0,56,56,cefa2e75bc624b09b1bf4b52ab37aa750e494b5cea298127a46f342193ef8c8a,YES
00c7c9f9.xpr,U+6E7E,湾,1849,2032,1829,56,72,0,56,Noto Sans SC Bold,C:\Windows\Fonts\Noto Sans SC Bold (TrueType).otf,d1961be1161ea1be08496c920862d06ea5c23a757628f4fd69368de1d9f51bed,0,56,56,35b47fdc072cf92e86f5b1c27f4eac4fbc895cd91100f0361c329073fa22ae77,YES
00c7c9f9.xpr,U+6E7F,湿,1850,2090,1829,56,72,0,56,Noto Sans SC Bold,C:\Windows\Fonts\Noto Sans SC Bold (TrueType).otf,d1961be1161ea1be08496c920862d06ea5c23a757628f4fd69368de1d9f51bed,0,56,56,7d85ccaaf9d06d5d0c238eb237fb9a5dd427f9f109d6b88c195eb78c6afc10cd,YES
00c7c9f9.xpr,U+6E83,溃,1851,2148,1829,56,72,0,56,Noto Sans SC Bold,C:\Windows\Fonts\Noto Sans SC Bold (TrueType).otf,d1961be1161ea1be08496c920862d06ea5c23a757628f4fd69368de1d9f51bed,0,56,56,12c6598ee8980751fa20f5c191aae9cb68108cdd02fb2cdde39ecc6433b1db3b,YES
00c7c9f9.xpr,U+6E85,溅,1852,2206,1829,56,72,0,56,Noto Sans SC Bold,C:\Windows\Fonts\Noto Sans SC Bold (TrueType).otf,d1961be1161ea1be08496c920862d06ea5c23a757628f4fd69368de1d9f51bed,0,56,56,7a3beca21c04b5e4c71fe8619646f0067b3e5b263a45841276f055ebb360c34c,YES
00c7c9f9.xpr,U+6E89,溉,1853,2264,1829,56,72,0,56,Noto Sans SC Bold,C:\Windows\Fonts\Noto Sans SC Bold (TrueType).otf,d1961be1161ea1be08496c920862d06ea5c23a757628f4fd69368de1d9f51bed,0,56,56,3e08b8c0326198f824d1539f4d63c02d0129e11f3ed808e6fe0804c5dd06add2,YES
00c7c9f9.xpr,U+6E90,源,1854,2322,1829,56,72,0,56,Noto Sans SC Bold,C:\Windows\Fonts\Noto Sans SC Bold (TrueType).otf,d1961be1161ea1be08496c920862d06ea5c23a757628f4fd69368de1d9f51bed,0,56,56,1a508519401c4a6d0b7ff8ae338a767a46c24f0877e32085a27abc9611bf2c1e,YES
00c7c9f9.xpr,U+6E9C,溜,1855,2380,1829,56,72,0,56,Noto Sans SC Bold,C:\Windows\Fonts\Noto Sans SC Bold (TrueType).otf,d1961be1161ea1be08496c920862d06ea5c23a757628f4fd69368de1d9f51bed,0,56,56,e46b101537510fe2ac45d2676c45a51ec4bdfde42b0f5f2853ef2fe50aa2765b,YES
00c7c9f9.xpr,U+6EA2,溢,1856,2438,1829,56,72,0,56,Noto Sans SC Bold,C:\Windows\Fonts\Noto Sans SC Bold (TrueType).otf,d1961be1161ea1be08496c920862d06ea5c23a757628f4fd69368de1d9f51bed,0,56,56,fcb0b9460d35ef5820e3ff9efcdfcb150416fce4556661f5f1e068219e833bcd,YES
00c7c9f9.xpr,U+6EAA,溪,1857,2496,1829,56,72,0,56,Noto Sans SC Bold,C:\Windows\Fonts\Noto Sans SC Bold (TrueType).otf,d1961be1161ea1be08496c920862d06ea5c23a757628f4fd69368de1d9f51bed,0,56,56,7df85c54e2304316fb371284f519ef642f48075a65a99edfc03aed701b4b5072,YES
00c7c9f9.xpr,U+6EAF,溯,1858,2554,1829,56,72,0,56,Noto Sans SC Bold,C:\Windows\Fonts\Noto Sans SC Bold (TrueType).otf,d1961be1161ea1be08496c920862d06ea5c23a757628f4fd69368de1d9f51bed,0,56,56,f74616bfa03fc0bf5432d8c8cde7b4b9f056dc17e70647c8bf66920af60e35dd,YES
00c7c9f9.xpr,U+6EBA,溺,1859,2612,1829,56,72,0,56,Noto Sans SC Bold,C:\Windows\Fonts\Noto Sans SC Bold (TrueType).otf,d1961be1161ea1be08496c920862d06ea5c23a757628f4fd69368de1d9f51bed,0,56,56,98bf4e7891a38db08b834980e49de4fcaf5e95452a9912d069b30d1e55a13e2b,YES
00c7c9f9.xpr,U+6ECB,滋,1860,2670,1829,56,72,0,56,Noto Sans SC Bold,C:\Windows\Fonts\Noto Sans SC Bold (TrueType).otf,d1961be1161ea1be08496c920862d06ea5c23a757628f4fd69368de1d9f51bed,0,56,56,601ca9a7e54d0f7ed69281b9bfea0083b5ce959213ae7492ebf20653e20155a3,YES
00c7c9f9.xpr,U+6ED1,滑,1861,2728,1829,56,72,0,56,Noto Sans SC Bold,C:\Windows\Fonts\Noto Sans SC Bold (TrueType).otf,d1961be1161ea1be08496c920862d06ea5c23a757628f4fd69368de1d9f51bed,0,56,56,f851fd0dc2c75768ffea85148848584d90893db1dc687eedf4b35ed420925a1b,YES
00c7c9f9.xpr,U+6ED4,滔,1862,2786,1829,56,72,0,56,Noto Sans SC Bold,C:\Windows\Fonts\Noto Sans SC Bold (TrueType).otf,d1961be1161ea1be08496c920862d06ea5c23a757628f4fd69368de1d9f51bed,0,56,56,ac013227a6686b6e4a6d096b1e6ed2da72fcee7c574433c6ff55b6c04781ac32,YES
00c7c9f9.xpr,U+6EDA,滚,1863,2844,1829,56,72,0,56,Noto Sans SC Bold,C:\Windows\Fonts\Noto Sans SC Bold (TrueType).otf,d1961be1161ea1be08496c920862d06ea5c23a757628f4fd69368de1d9f51bed,0,56,56,d31df9ad26ac5760d0ec268fe5d1da2c69cf691e6a97be8057a86dfc82576bf7,YES
00c7c9f9.xpr,U+6EE1,满,1864,2902,1829,56,72,0,56,Noto Sans SC Bold,C:\Windows\Fonts\Noto Sans SC Bold (TrueType).otf,d1961be1161ea1be08496c920862d06ea5c23a757628f4fd69368de1d9f51bed,0,56,56,4157cba458f60ef89883b5c288c86a75eb46418c62b4ca4ebc3348b6020354f0,YES
00c7c9f9.xpr,U+6EE4,滤,1865,2960,1829,56,72,0,56,Noto Sans SC Bold,C:\Windows\Fonts\Noto Sans SC Bold (TrueType).otf,d1961be1161ea1be08496c920862d06ea5c23a757628f4fd69368de1d9f51bed,0,56,56,9f9b414e66cabe53dacaf8bdfe1021c7a07596e53495687a539761876a901990,YES
00c7c9f9.xpr,U+6EE5,滥,1866,3018,1829,56,72,0,56,Noto Sans SC Bold,C:\Windows\Fonts\Noto Sans SC Bold (TrueType).otf,d1961be1161ea1be08496c920862d06ea5c23a757628f4fd69368de1d9f51bed,0,56,56,618f59da7c85825d257c5528211520a7dedf038c4e0761ad8c69fa9c7d199f4a,YES
00c7c9f9.xpr,U+6EE9,滩,1867,3076,1829,56,72,0,56,Noto Sans SC Bold,C:\Windows\Fonts\Noto Sans SC Bold (TrueType).otf,d1961be1161ea1be08496c920862d06ea5c23a757628f4fd69368de1d9f51bed,0,56,56,369f7fa1a18234f1338a31d469326c4b7c99840b762c0d1db79ca2c57b50a5c2,YES
00c7c9f9.xpr,U+6EF4,滴,1868,3134,1829,56,72,0,56,Noto Sans SC Bold,C:\Windows\Fonts\Noto Sans SC Bold (TrueType).otf,d1961be1161ea1be08496c920862d06ea5c23a757628f4fd69368de1d9f51bed,0,56,56,bdce3b5fd3141969266a96c149fee0f9b0a7fe3cea3c404e192be30803ba6861,YES
00c7c9f9.xpr,U+6F02,漂,1869,3192,1829,56,72,0,56,Noto Sans SC Bold,C:\Windows\Fonts\Noto Sans SC Bold (TrueType).otf,d1961be1161ea1be08496c920862d06ea5c23a757628f4fd69368de1d9f51bed,0,56,56,82d6c558f82c5f8336956ce3ec17676a45de10b3fe70f01df55eeb8e49aa0db3,YES
00c7c9f9.xpr,U+6F06,漆,1870,3250,1829,56,72,0,56,Noto Sans SC Bold,C:\Windows\Fonts\Noto Sans SC Bold (TrueType).otf,d1961be1161ea1be08496c920862d06ea5c23a757628f4fd69368de1d9f51bed,0,56,56,60530e43c53af4d22784874fc1ea9cb2d1b3b95a85cd597efb23ea3944a3db83,YES
00c7c9f9.xpr,U+6F0F,漏,1871,3308,1829,56,72,0,56,Noto Sans SC Bold,C:\Windows\Fonts\Noto Sans SC Bold (TrueType).otf,d1961be1161ea1be08496c920862d06ea5c23a757628f4fd69368de1d9f51bed,0,56,56,1515483deb9cdd9818425a313a325ed28129d5c17dc1a87dd0ca2a445237f7fd,YES
00c7c9f9.xpr,U+6F14,演,1872,3366,1829,56,72,0,56,Noto Sans SC Bold,C:\Windows\Fonts\Noto Sans SC Bold (TrueType).otf,d1961be1161ea1be08496c920862d06ea5c23a757628f4fd69368de1d9f51bed,0,56,56,ebd0775e6228b60523c80abcf25d8ad11317f64e5e40945a055d0e09a8b8fe6c,YES
00c7c9f9.xpr,U+6F20,漠,1873,3424,1829,56,72,0,56,Noto Sans SC Bold,C:\Windows\Fonts\Noto Sans SC Bold (TrueType).otf,d1961be1161ea1be08496c920862d06ea5c23a757628f4fd69368de1d9f51bed,0,56,56,ab24aa8d36b6a292280b279ee4edf944f6ac1557cac6776fe2995791413397d5,YES
00c7c9f9.xpr,U+6F29,漩,1874,3482,1829,56,72,0,56,Noto Sans SC Bold,C:\Windows\Fonts\Noto Sans SC Bold (TrueType).otf,d1961be1161ea1be08496c920862d06ea5c23a757628f4fd69368de1d9f51bed,0,56,56,03efb60fbcc844f4dc1db1dc2e698716983f7f2fb38f01048d29047fe48fdebc,YES
