resource_class,file_id,json_path,csv_path,json_exists,csv_exists,json_rows,csv_rows,matched_rows,text_equal_rows,text_different_rows,json_only_rows,csv_only_rows,canonical_source,production_compiler,builder,builder_translation_input,status,notes
BRIEFING_NBE,BRIEFING_FILES_BLOCK_025B50,work/luna_translation_templates/sol_translation_mappings/BRIEFING/BRIEFING_FILES_BLOCK_025B50.json,translations/briefing/BRIEFING_FILES_BLOCK_025B50.csv,true,true,4,4,4,4,0,0,0,JSON_CANONICAL_CSV_GENERATED,tools/Compile-BriefingProductionTranslations.mjs::main,tools/Build-BriefingDat.py::load_production,translations/briefing/*.csv (+ reference_masters/jpn_briefing_master.csv structural check),PASS,canonical_json_artifacts=1
BRIEFING_NBE,BRIEFING_FILES_BLOCK_025DF0,work/luna_translation_templates/sol_translation_mappings/BRIEFING/BRIEFING_FILES_BLOCK_025DF0.json,translations/briefing/BRIEFING_FILES_BLOCK_025DF0.csv,true,true,6,6,6,6,0,0,0,JSON_CANONICAL_CSV_GENERATED,tools/Compile-BriefingProductionTranslations.mjs::main,tools/Build-BriefingDat.py::load_production,translations/briefing/*.csv (+ reference_masters/jpn_briefing_master.csv structural check),PASS,canonical_json_artifacts=1
BRIEFING_NBE,BRIEFING_FILES_BLOCK_026130,work/luna_translation_templates/sol_translation_mappings/BRIEFING/BRIEFING_FILES_BLOCK_026130.json,translations/briefing/BRIEFING_FILES_BLOCK_026130.csv,true,true,5,5,5,5,0,0,0,JSON_CANONICAL_CSV_GENERATED,tools/Compile-BriefingProductionTranslations.mjs::main,tools/Build-BriefingDat.py::load_production,translations/briefing/*.csv (+ reference_masters/jpn_briefing_master.csv structural check),PASS,canonical_json_artifacts=1
BRIEFING_NBE,BRIEFING_FILES_BLOCK_0263F0,work/luna_translation_templates/sol_translation_mappings/BRIEFING/BRIEFING_FILES_BLOCK_0263F0.json,translations/briefing/BRIEFING_FILES_BLOCK_0263F0.csv,true,true,6,6,6,6,0,0,0,JSON_CANONICAL_CSV_GENERATED,tools/Compile-BriefingProductionTranslations.mjs::main,tools/Build-BriefingDat.py::load_production,translations/briefing/*.csv (+ reference_masters/jpn_briefing_master.csv structural check),PASS,canonical_json_artifacts=1
BRIEFING_NBE,BRIEFING_FILES_BLOCK_026710,work/luna_translation_templates/sol_translation_mappings/BRIEFING/BRIEFING_FILES_BLOCK_026710.json,translations/briefing/BRIEFING_FILES_BLOCK_026710.csv,true,true,16,16,16,16,0,0,0,JSON_CANONICAL_CSV_GENERATED,tools/Compile-BriefingProductionTranslations.mjs::main,tools/Build-BriefingDat.py::load_production,translations/briefing/*.csv (+ reference_masters/jpn_briefing_master.csv structural check),PASS,canonical_json_artifacts=1
BRIEFING_NBE,BRIEFING_FILES_BLOCK_026DE0,work/luna_translation_templates/sol_translation_mappings/BRIEFING/BRIEFING_FILES_BLOCK_026DE0.json,translations/briefing/BRIEFING_FILES_BLOCK_026DE0.csv,true,true,11,11,11,11,0,0,0,JSON_CANONICAL_CSV_GENERATED,tools/Compile-BriefingProductionTranslations.mjs::main,tools/Build-BriefingDat.py::load_production,translations/briefing/*.csv (+ reference_masters/jpn_briefing_master.csv structural check),PASS,canonical_json_artifacts=1
BRIEFING_NBE,BRIEFING_FILES_BLOCK_0273B0,work/luna_translation_templates/sol_translation_mappings/BRIEFING/BRIEFING_FILES_BLOCK_0273B0.json,translations/briefing/BRIEFING_FILES_BLOCK_0273B0.csv,true,true,9,9,9,9,0,0,0,JSON_CANONICAL_CSV_GENERATED,tools/Compile-BriefingProductionTranslations.mjs::main,tools/Build-BriefingDat.py::load_production,translations/briefing/*.csv (+ reference_masters/jpn_briefing_master.csv structural check),PASS,canonical_json_artifacts=1
BRIEFING_NBE,BRIEFING_FILES_BLOCK_027800,work/luna_translation_templates/sol_translation_mappings/BRIEFING/BRIEFING_FILES_BLOCK_027800.json,translations/briefing/BRIEFING_FILES_BLOCK_027800.csv,true,true,7,7,7,7,0,0,0,JSON_CANONICAL_CSV_GENERATED,tools/Compile-BriefingProductionTranslations.mjs::main,tools/Build-BriefingDat.py::load_production,translations/briefing/*.csv (+ reference_masters/jpn_briefing_master.csv structural check),PASS,canonical_json_artifacts=1
BRIEFING_NBE,BRIEFING_FILES_BLOCK_027C30,work/luna_translation_templates/sol_translation_mappings/BRIEFING/BRIEFING_FILES_BLOCK_027C30.json,translations/briefing/BRIEFING_FILES_BLOCK_027C30.csv,true,true,7,7,7,7,0,0,0,JSON_CANONICAL_CSV_GENERATED,tools/Compile-BriefingProductionTranslations.mjs::main,tools/Build-BriefingDat.py::load_production,translations/briefing/*.csv (+ reference_masters/jpn_briefing_master.csv structural check),PASS,canonical_json_artifacts=1
BRIEFING_NBE,BRIEFING_FILES_BLOCK_027FF0,work/luna_translation_templates/sol_translation_mappings/BRIEFING/BRIEFING_FILES_BLOCK_027FF0.json,translations/briefing/BRIEFING_FILES_BLOCK_027FF0.csv,true,true,13,13,13,13,0,0,0,JSON_CANONICAL_CSV_GENERATED,tools/Compile-BriefingProductionTranslations.mjs::main,tools/Build-BriefingDat.py::load_production,translations/briefing/*.csv (+ reference_masters/jpn_briefing_master.csv structural check),PASS,canonical_json_artifacts=1
BRIEFING_NBE,BRIEFING_FILES_BLOCK_0285D0,work/luna_translation_templates/sol_translation_mappings/BRIEFING/BRIEFING_FILES_BLOCK_0285D0.json,translations/briefing/BRIEFING_FILES_BLOCK_0285D0.csv,true,true,9,9,9,9,0,0,0,JSON_CANONICAL_CSV_GENERATED,tools/Compile-BriefingProductionTranslations.mjs::main,tools/Build-BriefingDat.py::load_production,translations/briefing/*.csv (+ reference_masters/jpn_briefing_master.csv structural check),PASS,canonical_json_artifacts=1
BRIEFING_NBE,BRIEFING_FILES_BLOCK_0289C0,work/luna_translation_templates/sol_translation_mappings/BRIEFING/BRIEFING_FILES_BLOCK_0289C0.json,translations/briefing/BRIEFING_FILES_BLOCK_0289C0.csv,true,true,6,6,6,6,0,0,0,JSON_CANONICAL_CSV_GENERATED,tools/Compile-BriefingProductionTranslations.mjs::main,tools/Build-BriefingDat.py::load_production,translations/briefing/*.csv (+ reference_masters/jpn_briefing_master.csv structural check),PASS,canonical_json_artifacts=1
BRIEFING_NBE,BRIEFING_FILES_BLOCK_028D50,work/luna_translation_templates/sol_translation_mappings/BRIEFING/BRIEFING_FILES_BLOCK_028D50.json,translations/briefing/BRIEFING_FILES_BLOCK_028D50.csv,true,true,5,5,5,5,0,0,0,JSON_CANONICAL_CSV_GENERATED,tools/Compile-BriefingProductionTranslations.mjs::main,tools/Build-BriefingDat.py::load_production,translations/briefing/*.csv (+ reference_masters/jpn_briefing_master.csv structural check),PASS,canonical_json_artifacts=1
BRIEFING_NBE,BRIEFING_FILES_BLOCK_029020,work/luna_translation_templates/sol_translation_mappings/BRIEFING/BRIEFING_FILES_BLOCK_029020.json,translations/briefing/BRIEFING_FILES_BLOCK_029020.csv,true,true,8,8,8,8,0,0,0,JSON_CANONICAL_CSV_GENERATED,tools/Compile-BriefingProductionTranslations.mjs::main,tools/Build-BriefingDat.py::load_production,translations/briefing/*.csv (+ reference_masters/jpn_briefing_master.csv structural check),PASS,canonical_json_artifacts=1
BRIEFING_NBE,BRIEFING_FILES_BLOCK_029400,work/luna_translation_templates/sol_translation_mappings/BRIEFING/BRIEFING_FILES_BLOCK_029400.json,translations/briefing/BRIEFING_FILES_BLOCK_029400.csv,true,true,5,5,5,5,0,0,0,JSON_CANONICAL_CSV_GENERATED,tools/Compile-BriefingProductionTranslations.mjs::main,tools/Build-BriefingDat.py::load_production,translations/briefing/*.csv (+ reference_masters/jpn_briefing_master.csv structural check),PASS,canonical_json_artifacts=1
BRIEFING_NBE,BRIEFING_FILES_BLOCK_0296E0,work/luna_translation_templates/sol_translation_mappings/BRIEFING/BRIEFING_FILES_BLOCK_0296E0.json,translations/briefing/BRIEFING_FILES_BLOCK_0296E0.csv,true,true,7,7,7,7,0,0,0,JSON_CANONICAL_CSV_GENERATED,tools/Compile-BriefingProductionTranslations.mjs::main,tools/Build-BriefingDat.py::load_production,translations/briefing/*.csv (+ reference_masters/jpn_briefing_master.csv structural check),PASS,canonical_json_artifacts=1
BRIEFING_NBE,BRIEFING_FILES_BLOCK_029A10,work/luna_translation_templates/sol_translation_mappings/BRIEFING/BRIEFING_FILES_BLOCK_029A10.json,translations/briefing/BRIEFING_FILES_BLOCK_029A10.csv,true,true,3,3,3,3,0,0,0,JSON_CANONICAL_CSV_GENERATED,tools/Compile-BriefingProductionTranslations.mjs::main,tools/Build-BriefingDat.py::load_production,translations/briefing/*.csv (+ reference_masters/jpn_briefing_master.csv structural check),PASS,canonical_json_artifacts=1
BRIEFING_NBE,BRIEFING_FILES_BLOCK_029C30,work/luna_translation_templates/sol_translation_mappings/BRIEFING/BRIEFING_FILES_BLOCK_029C30.json,translations/briefing/BRIEFING_FILES_BLOCK_029C30.csv,true,true,10,10,10,10,0,0,0,JSON_CANONICAL_CSV_GENERATED,tools/Compile-BriefingProductionTranslations.mjs::main,tools/Build-BriefingDat.py::load_production,translations/briefing/*.csv (+ reference_masters/jpn_briefing_master.csv structural check),PASS,canonical_json_artifacts=1
BRIEFING_NBE,BRIEFING_FILES_BLOCK_02A0B0,work/luna_translation_templates/sol_translation_mappings/BRIEFING/BRIEFING_FILES_BLOCK_02A0B0.json,translations/briefing/BRIEFING_FILES_BLOCK_02A0B0.csv,true,true,7,7,7,7,0,0,0,JSON_CANONICAL_CSV_GENERATED,tools/Compile-BriefingProductionTranslations.mjs::main,tools/Build-BriefingDat.py::load_production,translations/briefing/*.csv (+ reference_masters/jpn_briefing_master.csv structural check),PASS,canonical_json_artifacts=1
BRIEFING_NBE,BRIEFING_FILES_BLOCK_02A4F0,work/luna_translation_templates/sol_translation_mappings/BRIEFING/BRIEFING_FILES_BLOCK_02A4F0.json,translations/briefing/BRIEFING_FILES_BLOCK_02A4F0.csv,true,true,8,8,8,8,0,0,0,JSON_CANONICAL_CSV_GENERATED,tools/Compile-BriefingProductionTranslations.mjs::main,tools/Build-BriefingDat.py::load_production,translations/briefing/*.csv (+ reference_masters/jpn_briefing_master.csv structural check),PASS,canonical_json_artifacts=1
BRIEFING_NBE,BRIEFING_FILES_BLOCK_02A960,work/luna_translation_templates/sol_translation_mappings/BRIEFING/BRIEFING_FILES_BLOCK_02A960.json,translations/briefing/BRIEFING_FILES_BLOCK_02A960.csv,true,true,5,5,5,5,0,0,0,JSON_CANONICAL_CSV_GENERATED,tools/Compile-BriefingProductionTranslations.mjs::main,tools/Build-BriefingDat.py::load_production,translations/briefing/*.csv (+ reference_masters/jpn_briefing_master.csv structural check),PASS,canonical_json_artifacts=1
BRIEFING_NBE,BRIEFING_FILES_BLOCK_02AC70,work/luna_translation_templates/sol_translation_mappings/BRIEFING/BRIEFING_FILES_BLOCK_02AC70.json,translations/briefing/BRIEFING_FILES_BLOCK_02AC70.csv,true,true,5,5,5,5,0,0,0,JSON_CANONICAL_CSV_GENERATED,tools/Compile-BriefingProductionTranslations.mjs::main,tools/Build-BriefingDat.py::load_production,translations/briefing/*.csv (+ reference_masters/jpn_briefing_master.csv structural check),PASS,canonical_json_artifacts=1
BRIEFING_NBE,BRIEFING_FILES_BLOCK_02AF50,work/luna_translation_templates/sol_translation_mappings/BRIEFING/BRIEFING_FILES_BLOCK_02AF50.json,translations/briefing/BRIEFING_FILES_BLOCK_02AF50.csv,true,true,9,9,9,9,0,0,0,JSON_CANONICAL_CSV_GENERATED,tools/Compile-BriefingProductionTranslations.mjs::main,tools/Build-BriefingDat.py::load_production,translations/briefing/*.csv (+ reference_masters/jpn_briefing_master.csv structural check),PASS,canonical_json_artifacts=1
BRIEFING_NBE,BRIEFING_FILES_BLOCK_02B420,work/luna_translation_templates/sol_translation_mappings/BRIEFING/BRIEFING_FILES_BLOCK_02B420.json,translations/briefing/BRIEFING_FILES_BLOCK_02B420.csv,true,true,9,9,9,9,0,0,0,JSON_CANONICAL_CSV_GENERATED,tools/Compile-BriefingProductionTranslations.mjs::main,tools/Build-BriefingDat.py::load_production,translations/briefing/*.csv (+ reference_masters/jpn_briefing_master.csv structural check),PASS,canonical_json_artifacts=1
BRIEFING_NBE,BRIEFING_FILES_BLOCK_02B930,work/luna_translation_templates/sol_translation_mappings/BRIEFING/BRIEFING_FILES_BLOCK_02B930.json,translations/briefing/BRIEFING_FILES_BLOCK_02B930.csv,true,true,11,11,11,11,0,0,0,JSON_CANONICAL_CSV_GENERATED,tools/Compile-BriefingProductionTranslations.mjs::main,tools/Build-BriefingDat.py::load_production,translations/briefing/*.csv (+ reference_masters/jpn_briefing_master.csv structural check),PASS,canonical_json_artifacts=1
BRIEFING_NBE,BRIEFING_FILES_BLOCK_02BEE0,work/luna_translation_templates/sol_translation_mappings/BRIEFING/BRIEFING_FILES_BLOCK_02BEE0.json,translations/briefing/BRIEFING_FILES_BLOCK_02BEE0.csv,true,true,6,6,6,6,0,0,0,JSON_CANONICAL_CSV_GENERATED,tools/Compile-BriefingProductionTranslations.mjs::main,tools/Build-BriefingDat.py::load_production,translations/briefing/*.csv (+ reference_masters/jpn_briefing_master.csv structural check),PASS,canonical_json_artifacts=1
BRIEFING_NBE,BRIEFING_FILES_BLOCK_02C230,work/luna_translation_templates/sol_translation_mappings/BRIEFING/BRIEFING_FILES_BLOCK_02C230.json,translations/briefing/BRIEFING_FILES_BLOCK_02C230.csv,true,true,7,7,7,7,0,0,0,JSON_CANONICAL_CSV_GENERATED,tools/Compile-BriefingProductionTranslations.mjs::main,tools/Build-BriefingDat.py::load_production,translations/briefing/*.csv (+ reference_masters/jpn_briefing_master.csv structural check),PASS,canonical_json_artifacts=1
BRIEFING_NBE,BRIEFING_FILES_BLOCK_02C580,work/luna_translation_templates/sol_translation_mappings/BRIEFING/BRIEFING_FILES_BLOCK_02C580.json,translations/briefing/BRIEFING_FILES_BLOCK_02C580.csv,true,true,9,9,9,9,0,0,0,JSON_CANONICAL_CSV_GENERATED,tools/Compile-BriefingProductionTranslations.mjs::main,tools/Build-BriefingDat.py::load_production,translations/briefing/*.csv (+ reference_masters/jpn_briefing_master.csv structural check),PASS,canonical_json_artifacts=1
BRIEFING_NBE,BRIEFING_FILES_BLOCK_02C9B0,work/luna_translation_templates/sol_translation_mappings/BRIEFING/BRIEFING_FILES_BLOCK_02C9B0.json,translations/briefing/BRIEFING_FILES_BLOCK_02C9B0.csv,true,true,12,12,12,12,0,0,0,JSON_CANONICAL_CSV_GENERATED,tools/Compile-BriefingProductionTranslations.mjs::main,tools/Build-BriefingDat.py::load_production,translations/briefing/*.csv (+ reference_masters/jpn_briefing_master.csv structural check),PASS,canonical_json_artifacts=1
BRIEFING_NBE,BRIEFING_FILES_BLOCK_02CFF0,work/luna_translation_templates/sol_translation_mappings/BRIEFING/BRIEFING_FILES_BLOCK_02CFF0.json,translations/briefing/BRIEFING_FILES_BLOCK_02CFF0.csv,true,true,6,6,6,6,0,0,0,JSON_CANONICAL_CSV_GENERATED,tools/Compile-BriefingProductionTranslations.mjs::main,tools/Build-BriefingDat.py::load_production,translations/briefing/*.csv (+ reference_masters/jpn_briefing_master.csv structural check),PASS,canonical_json_artifacts=1
BRIEFING_NBE,BRIEFING_FILES_BLOCK_02D350,work/luna_translation_templates/sol_translation_mappings/BRIEFING/BRIEFING_FILES_BLOCK_02D350.json,translations/briefing/BRIEFING_FILES_BLOCK_02D350.csv,true,true,8,8,8,8,0,0,0,JSON_CANONICAL_CSV_GENERATED,tools/Compile-BriefingProductionTranslations.mjs::main,tools/Build-BriefingDat.py::load_production,translations/briefing/*.csv (+ reference_masters/jpn_briefing_master.csv structural check),PASS,canonical_json_artifacts=1
BRIEFING_NBE,BRIEFING_FILES_BLOCK_02D700,work/luna_translation_templates/sol_translation_mappings/BRIEFING/BRIEFING_FILES_BLOCK_02D700.json,translations/briefing/BRIEFING_FILES_BLOCK_02D700.csv,true,true,7,7,7,7,0,0,0,JSON_CANONICAL_CSV_GENERATED,tools/Compile-BriefingProductionTranslations.mjs::main,tools/Build-BriefingDat.py::load_production,translations/briefing/*.csv (+ reference_masters/jpn_briefing_master.csv structural check),PASS,canonical_json_artifacts=1
BRIEFING_NBE,BRIEFING_FILES_BLOCK_02DA60,work/luna_translation_templates/sol_translation_mappings/BRIEFING/BRIEFING_FILES_BLOCK_02DA60.json,translations/briefing/BRIEFING_FILES_BLOCK_02DA60.csv,true,true,14,14,14,14,0,0,0,JSON_CANONICAL_CSV_GENERATED,tools/Compile-BriefingProductionTranslations.mjs::main,tools/Build-BriefingDat.py::load_production,translations/briefing/*.csv (+ reference_masters/jpn_briefing_master.csv structural check),PASS,canonical_json_artifacts=1
BRIEFING_NBE,BRIEFING_FILES_BLOCK_02E160,work/luna_translation_templates/sol_translation_mappings/BRIEFING/BRIEFING_FILES_BLOCK_02E160.json,translations/briefing/BRIEFING_FILES_BLOCK_02E160.csv,true,true,11,11,11,11,0,0,0,JSON_CANONICAL_CSV_GENERATED,tools/Compile-BriefingProductionTranslations.mjs::main,tools/Build-BriefingDat.py::load_production,translations/briefing/*.csv (+ reference_masters/jpn_briefing_master.csv structural check),PASS,canonical_json_artifacts=1
BRIEFING_NBE,BRIEFING_FILES_BLOCK_02E610,work/luna_translation_templates/sol_translation_mappings/BRIEFING/BRIEFING_FILES_BLOCK_02E610.json,translations/briefing/BRIEFING_FILES_BLOCK_02E610.csv,true,true,8,8,8,8,0,0,0,JSON_CANONICAL_CSV_GENERATED,tools/Compile-BriefingProductionTranslations.mjs::main,tools/Build-BriefingDat.py::load_production,translations/briefing/*.csv (+ reference_masters/jpn_briefing_master.csv structural check),PASS,canonical_json_artifacts=1
BRIEFING_NBE,BRIEFING_FILES_BLOCK_02EA50,work/luna_translation_templates/sol_translation_mappings/BRIEFING/BRIEFING_FILES_BLOCK_02EA50.json,translations/briefing/BRIEFING_FILES_BLOCK_02EA50.csv,true,true,7,7,7,7,0,0,0,JSON_CANONICAL_CSV_GENERATED,tools/Compile-BriefingProductionTranslations.mjs::main,tools/Build-BriefingDat.py::load_production,translations/briefing/*.csv (+ reference_masters/jpn_briefing_master.csv structural check),PASS,canonical_json_artifacts=1
BRIEFING_NBE,BRIEFING_FILES_BLOCK_02EDB0,work/luna_translation_templates/sol_translation_mappings/BRIEFING/BRIEFING_FILES_BLOCK_02EDB0.json,translations/briefing/BRIEFING_FILES_BLOCK_02EDB0.csv,true,true,9,9,9,9,0,0,0,JSON_CANONICAL_CSV_GENERATED,tools/Compile-BriefingProductionTranslations.mjs::main,tools/Build-BriefingDat.py::load_production,translations/briefing/*.csv (+ reference_masters/jpn_briefing_master.csv structural check),PASS,canonical_json_artifacts=1
BRIEFING_NBE,BRIEFING_FILES_BLOCK_02F240,work/luna_translation_templates/sol_translation_mappings/BRIEFING/BRIEFING_FILES_BLOCK_02F240.json,translations/briefing/BRIEFING_FILES_BLOCK_02F240.csv,true,true,3,3,3,3,0,0,0,JSON_CANONICAL_CSV_GENERATED,tools/Compile-BriefingProductionTranslations.mjs::main,tools/Build-BriefingDat.py::load_production,translations/briefing/*.csv (+ reference_masters/jpn_briefing_master.csv structural check),PASS,canonical_json_artifacts=1
BRIEFING_NBE,BRIEFING_FILES_BLOCK_02F3A0,work/luna_translation_templates/sol_translation_mappings/BRIEFING/BRIEFING_FILES_BLOCK_02F3A0.json,translations/briefing/BRIEFING_FILES_BLOCK_02F3A0.csv,true,true,8,8,8,8,0,0,0,JSON_CANONICAL_CSV_GENERATED,tools/Compile-BriefingProductionTranslations.mjs::main,tools/Build-BriefingDat.py::load_production,translations/briefing/*.csv (+ reference_masters/jpn_briefing_master.csv structural check),PASS,canonical_json_artifacts=1
BRIEFING_NBE,BRIEFING_FILES_BLOCK_02F770,work/luna_translation_templates/sol_translation_mappings/BRIEFING/BRIEFING_FILES_BLOCK_02F770.json,translations/briefing/BRIEFING_FILES_BLOCK_02F770.csv,true,true,5,5,5,5,0,0,0,JSON_CANONICAL_CSV_GENERATED,tools/Compile-BriefingProductionTranslations.mjs::main,tools/Build-BriefingDat.py::load_production,translations/briefing/*.csv (+ reference_masters/jpn_briefing_master.csv structural check),PASS,canonical_json_artifacts=1
BRIEFING_NBE,BRIEFING_FILES_BLOCK_02FA90,work/luna_translation_templates/sol_translation_mappings/BRIEFING/BRIEFING_FILES_BLOCK_02FA90.json,translations/briefing/BRIEFING_FILES_BLOCK_02FA90.csv,true,true,8,8,8,8,0,0,0,JSON_CANONICAL_CSV_GENERATED,tools/Compile-BriefingProductionTranslations.mjs::main,tools/Build-BriefingDat.py::load_production,translations/briefing/*.csv (+ reference_masters/jpn_briefing_master.csv structural check),PASS,canonical_json_artifacts=1
BRIEFING_NBE,BRIEFING_FILES_BLOCK_02FE70,work/luna_translation_templates/sol_translation_mappings/BRIEFING/BRIEFING_FILES_BLOCK_02FE70.json,translations/briefing/BRIEFING_FILES_BLOCK_02FE70.csv,true,true,17,17,17,17,0,0,0,JSON_CANONICAL_CSV_GENERATED,tools/Compile-BriefingProductionTranslations.mjs::main,tools/Build-BriefingDat.py::load_production,translations/briefing/*.csv (+ reference_masters/jpn_briefing_master.csv structural check),PASS,canonical_json_artifacts=1
BRIEFING_NBE,BRIEFING_FILES_BLOCK_0306F0,work/luna_translation_templates/sol_translation_mappings/BRIEFING/BRIEFING_FILES_BLOCK_0306F0.json,translations/briefing/BRIEFING_FILES_BLOCK_0306F0.csv,true,true,11,11,11,11,0,0,0,JSON_CANONICAL_CSV_GENERATED,tools/Compile-BriefingProductionTranslations.mjs::main,tools/Build-BriefingDat.py::load_production,translations/briefing/*.csv (+ reference_masters/jpn_briefing_master.csv structural check),PASS,canonical_json_artifacts=1
BRIEFING_NBE,BRIEFING_FILES_BLOCK_030DC0,work/luna_translation_templates/sol_translation_mappings/BRIEFING/BRIEFING_FILES_BLOCK_030DC0.json,translations/briefing/BRIEFING_FILES_BLOCK_030DC0.csv,true,true,7,7,7,7,0,0,0,JSON_CANONICAL_CSV_GENERATED,tools/Compile-BriefingProductionTranslations.mjs::main,tools/Build-BriefingDat.py::load_production,translations/briefing/*.csv (+ reference_masters/jpn_briefing_master.csv structural check),PASS,canonical_json_artifacts=1
BRIEFING_NBE,BRIEFING_FILES_BLOCK_031190,work/luna_translation_templates/sol_translation_mappings/BRIEFING/BRIEFING_FILES_BLOCK_031190.json,translations/briefing/BRIEFING_FILES_BLOCK_031190.csv,true,true,8,8,8,8,0,0,0,JSON_CANONICAL_CSV_GENERATED,tools/Compile-BriefingProductionTranslations.mjs::main,tools/Build-BriefingDat.py::load_production,translations/briefing/*.csv (+ reference_masters/jpn_briefing_master.csv structural check),PASS,canonical_json_artifacts=1
BRIEFING_NBE,BRIEFING_FILES_BLOCK_031670,work/luna_translation_templates/sol_translation_mappings/BRIEFING/BRIEFING_FILES_BLOCK_031670.json,translations/briefing/BRIEFING_FILES_BLOCK_031670.csv,true,true,8,8,8,8,0,0,0,JSON_CANONICAL_CSV_GENERATED,tools/Compile-BriefingProductionTranslations.mjs::main,tools/Build-BriefingDat.py::load_production,translations/briefing/*.csv (+ reference_masters/jpn_briefing_master.csv structural check),PASS,canonical_json_artifacts=1
BRIEFING_NBE,BRIEFING_FILES_BLOCK_031B20,work/luna_translation_templates/sol_translation_mappings/BRIEFING/BRIEFING_FILES_BLOCK_031B20.json,translations/briefing/BRIEFING_FILES_BLOCK_031B20.csv,true,true,19,19,19,19,0,0,0,JSON_CANONICAL_CSV_GENERATED,tools/Compile-BriefingProductionTranslations.mjs::main,tools/Build-BriefingDat.py::load_production,translations/briefing/*.csv (+ reference_masters/jpn_briefing_master.csv structural check),PASS,canonical_json_artifacts=1
BRIEFING_NBE,BRIEFING_FILES_BLOCK_0323D0,work/luna_translation_templates/sol_translation_mappings/BRIEFING/BRIEFING_FILES_BLOCK_0323D0.json,translations/briefing/BRIEFING_FILES_BLOCK_0323D0.csv,true,true,16,16,16,16,0,0,0,JSON_CANONICAL_CSV_GENERATED,tools/Compile-BriefingProductionTranslations.mjs::main,tools/Build-BriefingDat.py::load_production,translations/briefing/*.csv (+ reference_masters/jpn_briefing_master.csv structural check),PASS,canonical_json_artifacts=1
BRIEFING_NBE,BRIEFING_FILES_BLOCK_032C30,work/luna_translation_templates/sol_translation_mappings/BRIEFING/BRIEFING_FILES_BLOCK_032C30.json,translations/briefing/BRIEFING_FILES_BLOCK_032C30.csv,true,true,13,13,13,13,0,0,0,JSON_CANONICAL_CSV_GENERATED,tools/Compile-BriefingProductionTranslations.mjs::main,tools/Build-BriefingDat.py::load_production,translations/briefing/*.csv (+ reference_masters/jpn_briefing_master.csv structural check),PASS,canonical_json_artifacts=1
BRIEFING_NBE,BRIEFING_FILES_BLOCK_0331A0,work/luna_translation_templates/sol_translation_mappings/BRIEFING/BRIEFING_FILES_BLOCK_0331A0.json,translations/briefing/BRIEFING_FILES_BLOCK_0331A0.csv,true,true,11,11,11,11,0,0,0,JSON_CANONICAL_CSV_GENERATED,tools/Compile-BriefingProductionTranslations.mjs::main,tools/Build-BriefingDat.py::load_production,translations/briefing/*.csv (+ reference_masters/jpn_briefing_master.csv structural check),PASS,canonical_json_artifacts=1
BRIEFING_NBE,BRIEFING_FILES_BLOCK_033680,work/luna_translation_templates/sol_translation_mappings/BRIEFING/BRIEFING_FILES_BLOCK_033680.json,translations/briefing/BRIEFING_FILES_BLOCK_033680.csv,true,true,19,19,19,19,0,0,0,JSON_CANONICAL_CSV_GENERATED,tools/Compile-BriefingProductionTranslations.mjs::main,tools/Build-BriefingDat.py::load_production,translations/briefing/*.csv (+ reference_masters/jpn_briefing_master.csv structural check),PASS,canonical_json_artifacts=1
BRIEFING_NBE,BRIEFING_FILES_BLOCK_034100,work/luna_translation_templates/sol_translation_mappings/BRIEFING/BRIEFING_FILES_BLOCK_034100.json,translations/briefing/BRIEFING_FILES_BLOCK_034100.csv,true,true,12,12,12,12,0,0,0,JSON_CANONICAL_CSV_GENERATED,tools/Compile-BriefingProductionTranslations.mjs::main,tools/Build-BriefingDat.py::load_production,translations/briefing/*.csv (+ reference_masters/jpn_briefing_master.csv structural check),PASS,canonical_json_artifacts=1
BRIEFING_NBE,BRIEFING_FILES_BLOCK_0346C0,work/luna_translation_templates/sol_translation_mappings/BRIEFING/BRIEFING_FILES_BLOCK_0346C0.json,translations/briefing/BRIEFING_FILES_BLOCK_0346C0.csv,true,true,10,10,10,10,0,0,0,JSON_CANONICAL_CSV_GENERATED,tools/Compile-BriefingProductionTranslations.mjs::main,tools/Build-BriefingDat.py::load_production,translations/briefing/*.csv (+ reference_masters/jpn_briefing_master.csv structural check),PASS,canonical_json_artifacts=1
BRIEFING_NBE,BRIEFING_FILES_BLOCK_034C20,work/luna_translation_templates/sol_translation_mappings/BRIEFING/BRIEFING_FILES_BLOCK_034C20.json,translations/briefing/BRIEFING_FILES_BLOCK_034C20.csv,true,true,26,26,26,26,0,0,0,JSON_CANONICAL_CSV_GENERATED,tools/Compile-BriefingProductionTranslations.mjs::main,tools/Build-BriefingDat.py::load_production,translations/briefing/*.csv (+ reference_masters/jpn_briefing_master.csv structural check),PASS,canonical_json_artifacts=1
BRIEFING_NBE,BRIEFING_FILES_BLOCK_035660,work/luna_translation_templates/sol_translation_mappings/BRIEFING/BRIEFING_FILES_BLOCK_035660.json,translations/briefing/BRIEFING_FILES_BLOCK_035660.csv,true,true,12,12,12,12,0,0,0,JSON_CANONICAL_CSV_GENERATED,tools/Compile-BriefingProductionTranslations.mjs::main,tools/Build-BriefingDat.py::load_production,translations/briefing/*.csv (+ reference_masters/jpn_briefing_master.csv structural check),PASS,canonical_json_artifacts=1
