resource_type,container,page,page_entry_start,page_entry_capacity,tag_index,file_id,payload_variant_index,occurrence_count,occurrence_locations,archive_entry_index,archive_entry_name,entity_index,entity_key,entity_key_occurrence,reference_index,ordinal_in_entity,language_key,style,body_relative_offset,text_absolute_offset,text_encoding,text_byte_length,terminator_present,text_group_id,control_tokens,jpn_text,mlg_cn_reference,eng_reference,reference_status,reference_method,reference_reason,cn_text
LOOSE_OLANG,JPN/Text/007e2f18.olang,,,,,007E2F18,0,1,007e2f18.olang,,,816,007C7244,16,4894,4,00000DB0,0x00000402,205284,361252,UTF-8,12,true,TXT_FA0E88E65855E7C8,[],タブ切替,切换标签,Change Tab,AUX_CN_ATTACHED,exact_jpn_loose_file_and_reference_index,,
LOOSE_OLANG,JPN/Text/007e2f18.olang,,,,,007E2F18,0,1,007e2f18.olang,,,815,007C7243,16,4900,4,00000DB0,0x00000402,214932,370900,UTF-8,15,true,TXT_779269001BF360AC,[],使用しない,未使用,Not Used,AUX_CN_ATTACHED,exact_jpn_loose_file_and_reference_index,,
LOOSE_OLANG,JPN/Text/007e2f18.olang,,,,,007E2F18,0,1,007e2f18.olang,,,814,007C7242,16,4906,4,00000DB0,0x00000402,210060,366028,UTF-8,27,true,TXT_3E4C3F314F042B48,[],モデルビューア起動,模型查看器,Model Viewer,AUX_CN_ATTACHED,exact_jpn_loose_file_and_reference_index,,
LOOSE_OLANG,JPN/Text/007e2f18.olang,,,,,007E2F18,0,1,007e2f18.olang,,,813,007C7241,16,4912,4,00000DB0,0x00000402,214932,370900,UTF-8,15,true,TXT_779269001BF360AC,[],使用しない,未使用,Not Used,AUX_CN_ATTACHED,exact_jpn_loose_file_and_reference_index,,
LOOSE_OLANG,JPN/Text/007e2f18.olang,,,,,007E2F18,0,1,007e2f18.olang,,,827,008E4845,16,4918,4,00000DB0,0x00000402,214932,370900,UTF-8,15,true,TXT_779269001BF360AC,[],使用しない,未使用,Not Used,AUX_CN_ATTACHED,exact_jpn_loose_file_and_reference_index,,
LOOSE_OLANG,JPN/Text/007e2f18.olang,,,,,007E2F18,0,1,007e2f18.olang,,,826,008E4844,16,4924,4,00000DB0,0x00000402,214932,370900,UTF-8,15,true,TXT_779269001BF360AC,[],使用しない,未使用,Not Used,AUX_CN_ATTACHED,exact_jpn_loose_file_and_reference_index,,
LOOSE_OLANG,JPN/Text/007e2f18.olang,,,,,007E2F18,0,1,007e2f18.olang,,,825,008E4843,16,4930,4,00000DB0,0x00000402,207692,363660,UTF-8,15,true,TXT_1DA596BCAA6F5543,[],ヘルプ起動,帮助,Help,AUX_CN_ATTACHED,exact_jpn_loose_file_and_reference_index,,
LOOSE_OLANG,JPN/Text/007e2f18.olang,,,,,007E2F18,0,1,007e2f18.olang,,,824,008E4842,16,4936,4,00000DB0,0x00000402,214932,370900,UTF-8,15,true,TXT_779269001BF360AC,[],使用しない,未使用,Not Used,AUX_CN_ATTACHED,exact_jpn_loose_file_and_reference_index,,
LOOSE_OLANG,JPN/Text/007e2f18.olang,,,,,007E2F18,0,1,007e2f18.olang,,,823,008E4841,16,4942,4,00000DB0,0x00000402,201664,357632,UTF-8,18,true,TXT_911CE6BF1E61E014,[],カーソル移動,移动光标,Move Cursor,AUX_CN_ATTACHED,exact_jpn_loose_file_and_reference_index,,
LOOSE_OLANG,JPN/Text/007e2f18.olang,,,,,007E2F18,0,1,007e2f18.olang,,,822,008E4840,16,4948,4,00000DB0,0x00000402,201664,357632,UTF-8,18,true,TXT_911CE6BF1E61E014,[],カーソル移動,移动光标,Move Cursor,AUX_CN_ATTACHED,exact_jpn_loose_file_and_reference_index,,
LOOSE_OLANG,JPN/Text/007e2f18.olang,,,,,007E2F18,0,1,007e2f18.olang,,,821,008E483F,16,4954,4,00000DB0,0x00000402,201664,357632,UTF-8,18,true,TXT_911CE6BF1E61E014,[],カーソル移動,移动光标,Move Cursor,AUX_CN_ATTACHED,exact_jpn_loose_file_and_reference_index,,
LOOSE_OLANG,JPN/Text/007e2f18.olang,,,,,007E2F18,0,1,007e2f18.olang,,,812,007C7240,16,4960,4,00000DB0,0x00000402,220420,376388,UTF-8,6,true,TXT_8FC7F899161B2076,[],戻る,返回,Back,AUX_CN_ATTACHED,exact_jpn_loose_file_and_reference_index,,
LOOSE_OLANG,JPN/Text/007e2f18.olang,,,,,007E2F18,0,1,007e2f18.olang,,,811,007C723F,16,4966,4,00000DB0,0x00000402,214932,370900,UTF-8,15,true,TXT_779269001BF360AC,[],使用しない,选择,Select,AUX_CN_ATTACHED,exact_jpn_loose_file_and_reference_index,,
LOOSE_OLANG,JPN/Text/007e2f18.olang,,,,,007E2F18,0,1,007e2f18.olang,,,837,007C7248,17,4972,4,00000DB0,0x00000402,201664,357632,UTF-8,18,true,TXT_911CE6BF1E61E014,[],カーソル移動,未使用,Not Used,AUX_CN_ATTACHED,exact_jpn_loose_file_and_reference_index,,
LOOSE_OLANG,JPN/Text/007e2f18.olang,,,,,007E2F18,0,1,007e2f18.olang,,,836,007C7247,17,4978,4,00000DB0,0x00000402,201664,357632,UTF-8,18,true,TXT_911CE6BF1E61E014,[],カーソル移動,未使用,Not Used,AUX_CN_ATTACHED,exact_jpn_loose_file_and_reference_index,,
LOOSE_OLANG,JPN/Text/007e2f18.olang,,,,,007E2F18,0,1,007e2f18.olang,,,835,007C7246,17,4984,4,00000DB0,0x00000402,205284,361252,UTF-8,12,true,TXT_FA0E88E65855E7C8,[],タブ切替,未使用,Not Used,AUX_CN_ATTACHED,exact_jpn_loose_file_and_reference_index,,
LOOSE_OLANG,JPN/Text/007e2f18.olang,,,,,007E2F18,0,1,007e2f18.olang,,,834,007C7245,17,4990,4,00000DB0,0x00000402,214932,370900,UTF-8,15,true,TXT_779269001BF360AC,[],使用しない,未使用,Not Used,AUX_CN_ATTACHED,exact_jpn_loose_file_and_reference_index,,
LOOSE_OLANG,JPN/Text/007e2f18.olang,,,,,007E2F18,0,1,007e2f18.olang,,,833,007C7244,17,4996,4,00000DB0,0x00000402,205284,361252,UTF-8,12,true,TXT_FA0E88E65855E7C8,[],タブ切替,未使用,Not Used,AUX_CN_ATTACHED,exact_jpn_loose_file_and_reference_index,,
LOOSE_OLANG,JPN/Text/007e2f18.olang,,,,,007E2F18,0,1,007e2f18.olang,,,832,007C7243,17,5002,4,00000DB0,0x00000402,214932,370900,UTF-8,15,true,TXT_779269001BF360AC,[],使用しない,未使用,Not Used,AUX_CN_ATTACHED,exact_jpn_loose_file_and_reference_index,,
LOOSE_OLANG,JPN/Text/007e2f18.olang,,,,,007E2F18,0,1,007e2f18.olang,,,831,007C7242,17,5008,4,00000DB0,0x00000402,210060,366028,UTF-8,27,true,TXT_3E4C3F314F042B48,[],モデルビューア起動,未使用,Not Used,AUX_CN_ATTACHED,exact_jpn_loose_file_and_reference_index,,
LOOSE_OLANG,JPN/Text/007e2f18.olang,,,,,007E2F18,0,1,007e2f18.olang,,,830,007C7241,17,5014,4,00000DB0,0x00000402,214932,370900,UTF-8,15,true,TXT_779269001BF360AC,[],使用しない,未使用,Not Used,AUX_CN_ATTACHED,exact_jpn_loose_file_and_reference_index,,
LOOSE_OLANG,JPN/Text/007e2f18.olang,,,,,007E2F18,0,1,007e2f18.olang,,,844,008E4845,17,5020,4,00000DB0,0x00000402,214932,370900,UTF-8,15,true,TXT_779269001BF360AC,[],使用しない,未使用,Not Used,AUX_CN_ATTACHED,exact_jpn_loose_file_and_reference_index,,
LOOSE_OLANG,JPN/Text/007e2f18.olang,,,,,007E2F18,0,1,007e2f18.olang,,,843,008E4844,17,5026,4,00000DB0,0x00000402,214932,370900,UTF-8,15,true,TXT_779269001BF360AC,[],使用しない,未使用,Not Used,AUX_CN_ATTACHED,exact_jpn_loose_file_and_reference_index,,
LOOSE_OLANG,JPN/Text/007e2f18.olang,,,,,007E2F18,0,1,007e2f18.olang,,,842,008E4843,17,5032,4,00000DB0,0x00000402,207692,363660,UTF-8,15,true,TXT_1DA596BCAA6F5543,[],ヘルプ起動,未使用,Not Used,AUX_CN_ATTACHED,exact_jpn_loose_file_and_reference_index,,
LOOSE_OLANG,JPN/Text/007e2f18.olang,,,,,007E2F18,0,1,007e2f18.olang,,,841,008E4842,17,5038,4,00000DB0,0x00000402,214932,370900,UTF-8,15,true,TXT_779269001BF360AC,[],使用しない,未使用,Not Used,AUX_CN_ATTACHED,exact_jpn_loose_file_and_reference_index,,
LOOSE_OLANG,JPN/Text/007e2f18.olang,,,,,007E2F18,0,1,007e2f18.olang,,,840,008E4841,17,5044,4,00000DB0,0x00000402,201664,357632,UTF-8,18,true,TXT_911CE6BF1E61E014,[],カーソル移動,未使用,Not Used,AUX_CN_ATTACHED,exact_jpn_loose_file_and_reference_index,,
LOOSE_OLANG,JPN/Text/007e2f18.olang,,,,,007E2F18,0,1,007e2f18.olang,,,839,008E4840,17,5050,4,00000DB0,0x00000402,201664,357632,UTF-8,18,true,TXT_911CE6BF1E61E014,[],カーソル移動,未使用,Not Used,AUX_CN_ATTACHED,exact_jpn_loose_file_and_reference_index,,
LOOSE_OLANG,JPN/Text/007e2f18.olang,,,,,007E2F18,0,1,007e2f18.olang,,,838,008E483F,17,5056,4,00000DB0,0x00000402,201664,357632,UTF-8,18,true,TXT_911CE6BF1E61E014,[],カーソル移動,未使用,Not Used,AUX_CN_ATTACHED,exact_jpn_loose_file_and_reference_index,,
LOOSE_OLANG,JPN/Text/007e2f18.olang,,,,,007E2F18,0,1,007e2f18.olang,,,829,007C7240,17,5062,4,00000DB0,0x00000402,220420,376388,UTF-8,6,true,TXT_8FC7F899161B2076,[],戻る,未使用,Not Used,AUX_CN_ATTACHED,exact_jpn_loose_file_and_reference_index,,
LOOSE_OLANG,JPN/Text/007e2f18.olang,,,,,007E2F18,0,1,007e2f18.olang,,,828,007C723F,17,5068,4,00000DB0,0x00000402,224022,379990,UTF-8,6,true,TXT_DF3535A64718D11C,[],決定,未使用,Not Used,AUX_CN_ATTACHED,exact_jpn_loose_file_and_reference_index,,
LOOSE_OLANG,JPN/Text/007e2f18.olang,,,,,007E2F18,0,1,007e2f18.olang,,,854,007C7248,18,5074,4,00000DB0,0x00000402,201664,357632,UTF-8,18,true,TXT_911CE6BF1E61E014,[],カーソル移動,移动光标,Move Cursor,AUX_CN_ATTACHED,exact_jpn_loose_file_and_reference_index,,
LOOSE_OLANG,JPN/Text/007e2f18.olang,,,,,007E2F18,0,1,007e2f18.olang,,,853,007C7247,18,5080,4,00000DB0,0x00000402,201664,357632,UTF-8,18,true,TXT_911CE6BF1E61E014,[],カーソル移動,移动光标,Move Cursor,AUX_CN_ATTACHED,exact_jpn_loose_file_and_reference_index,,
LOOSE_OLANG,JPN/Text/007e2f18.olang,,,,,007E2F18,0,1,007e2f18.olang,,,852,007C7246,18,5086,4,00000DB0,0x00000402,205284,361252,UTF-8,12,true,TXT_FA0E88E65855E7C8,[],タブ切替,切换标签,Change Tab,AUX_CN_ATTACHED,exact_jpn_loose_file_and_reference_index,,
LOOSE_OLANG,JPN/Text/007e2f18.olang,,,,,007E2F18,0,1,007e2f18.olang,,,851,007C7245,18,5092,4,00000DB0,0x00000402,214932,370900,UTF-8,15,true,TXT_779269001BF360AC,[],使用しない,未使用,Not Used,AUX_CN_ATTACHED,exact_jpn_loose_file_and_reference_index,,
LOOSE_OLANG,JPN/Text/007e2f18.olang,,,,,007E2F18,0,1,007e2f18.olang,,,850,007C7244,18,5098,4,00000DB0,0x00000402,205284,361252,UTF-8,12,true,TXT_FA0E88E65855E7C8,[],タブ切替,切换标签,Change Tab,AUX_CN_ATTACHED,exact_jpn_loose_file_and_reference_index,,
LOOSE_OLANG,JPN/Text/007e2f18.olang,,,,,007E2F18,0,1,007e2f18.olang,,,849,007C7243,18,5104,4,00000DB0,0x00000402,214932,370900,UTF-8,15,true,TXT_779269001BF360AC,[],使用しない,未使用,Not Used,AUX_CN_ATTACHED,exact_jpn_loose_file_and_reference_index,,
LOOSE_OLANG,JPN/Text/007e2f18.olang,,,,,007E2F18,0,1,007e2f18.olang,,,848,007C7242,18,5110,4,00000DB0,0x00000402,227820,383788,UTF-8,24,true,TXT_E327164CEF9CB17A,[],称号選択画面表示,代号选择画面,Codename Selection Screen,AUX_CN_ATTACHED,exact_jpn_loose_file_and_reference_index,,
LOOSE_OLANG,JPN/Text/007e2f18.olang,,,,,007E2F18,0,1,007e2f18.olang,,,847,007C7241,18,5116,4,00000DB0,0x00000402,216334,372302,UTF-8,6,true,TXT_E9653DC3EDCBC072,[],削除,删除,Delete,AUX_CN_ATTACHED,exact_jpn_loose_file_and_reference_index,,
LOOSE_OLANG,JPN/Text/007e2f18.olang,,,,,007E2F18,0,1,007e2f18.olang,,,861,008E4845,18,5122,4,00000DB0,0x00000402,214932,370900,UTF-8,15,true,TXT_779269001BF360AC,[],使用しない,未使用,Not Used,AUX_CN_ATTACHED,exact_jpn_loose_file_and_reference_index,,
LOOSE_OLANG,JPN/Text/007e2f18.olang,,,,,007E2F18,0,1,007e2f18.olang,,,860,008E4844,18,5128,4,00000DB0,0x00000402,214932,370900,UTF-8,15,true,TXT_779269001BF360AC,[],使用しない,未使用,Not Used,AUX_CN_ATTACHED,exact_jpn_loose_file_and_reference_index,,
LOOSE_OLANG,JPN/Text/007e2f18.olang,,,,,007E2F18,0,1,007e2f18.olang,,,859,008E4843,18,5134,4,00000DB0,0x00000402,207692,363660,UTF-8,15,true,TXT_1DA596BCAA6F5543,[],ヘルプ起動,帮助,Help,AUX_CN_ATTACHED,exact_jpn_loose_file_and_reference_index,,
LOOSE_OLANG,JPN/Text/007e2f18.olang,,,,,007E2F18,0,1,007e2f18.olang,,,858,008E4842,18,5140,4,00000DB0,0x00000402,214932,370900,UTF-8,15,true,TXT_779269001BF360AC,[],使用しない,未使用,Not Used,AUX_CN_ATTACHED,exact_jpn_loose_file_and_reference_index,,
LOOSE_OLANG,JPN/Text/007e2f18.olang,,,,,007E2F18,0,1,007e2f18.olang,,,857,008E4841,18,5146,4,00000DB0,0x00000402,201664,357632,UTF-8,18,true,TXT_911CE6BF1E61E014,[],カーソル移動,移动光标,Move Cursor,AUX_CN_ATTACHED,exact_jpn_loose_file_and_reference_index,,
LOOSE_OLANG,JPN/Text/007e2f18.olang,,,,,007E2F18,0,1,007e2f18.olang,,,856,008E4840,18,5152,4,00000DB0,0x00000402,201664,357632,UTF-8,18,true,TXT_911CE6BF1E61E014,[],カーソル移動,移动光标,Move Cursor,AUX_CN_ATTACHED,exact_jpn_loose_file_and_reference_index,,
LOOSE_OLANG,JPN/Text/007e2f18.olang,,,,,007E2F18,0,1,007e2f18.olang,,,855,008E483F,18,5158,4,00000DB0,0x00000402,201664,357632,UTF-8,18,true,TXT_911CE6BF1E61E014,[],カーソル移動,移动光标,Move Cursor,AUX_CN_ATTACHED,exact_jpn_loose_file_and_reference_index,,
LOOSE_OLANG,JPN/Text/007e2f18.olang,,,,,007E2F18,0,1,007e2f18.olang,,,846,007C7240,18,5164,4,00000DB0,0x00000402,220428,376396,UTF-8,22,true,TXT_3BEA1DAD99039D02,[],戻る/キャンセル,返回/取消,Back / Cancel,AUX_CN_ATTACHED,exact_jpn_loose_file_and_reference_index,,
LOOSE_OLANG,JPN/Text/007e2f18.olang,,,,,007E2F18,0,1,007e2f18.olang,,,845,007C723F,18,5170,4,00000DB0,0x00000402,224022,379990,UTF-8,6,true,TXT_DF3535A64718D11C,[],決定,选择,Select,AUX_CN_ATTACHED,exact_jpn_loose_file_and_reference_index,,
LOOSE_OLANG,JPN/Text/007e2f18.olang,,,,,007E2F18,0,1,007e2f18.olang,,,871,007C7248,19,5176,4,00000DB0,0x00000402,201664,357632,UTF-8,18,true,TXT_911CE6BF1E61E014,[],カーソル移動,移动光标,Move Cursor,AUX_CN_ATTACHED,exact_jpn_loose_file_and_reference_index,,
LOOSE_OLANG,JPN/Text/007e2f18.olang,,,,,007E2F18,0,1,007e2f18.olang,,,870,007C7247,19,5182,4,00000DB0,0x00000402,201664,357632,UTF-8,18,true,TXT_911CE6BF1E61E014,[],カーソル移動,移动光标,Move Cursor,AUX_CN_ATTACHED,exact_jpn_loose_file_and_reference_index,,
LOOSE_OLANG,JPN/Text/007e2f18.olang,,,,,007E2F18,0,1,007e2f18.olang,,,869,007C7246,19,5188,4,00000DB0,0x00000402,205284,361252,UTF-8,12,true,TXT_FA0E88E65855E7C8,[],タブ切替,切换标签,Change Tab,AUX_CN_ATTACHED,exact_jpn_loose_file_and_reference_index,,
LOOSE_OLANG,JPN/Text/007e2f18.olang,,,,,007E2F18,0,1,007e2f18.olang,,,868,007C7245,19,5194,4,00000DB0,0x00000402,214932,370900,UTF-8,15,true,TXT_779269001BF360AC,[],使用しない,未使用,Not Used,AUX_CN_ATTACHED,exact_jpn_loose_file_and_reference_index,,
LOOSE_OLANG,JPN/Text/007e2f18.olang,,,,,007E2F18,0,1,007e2f18.olang,,,867,007C7244,19,5200,4,00000DB0,0x00000402,205284,361252,UTF-8,12,true,TXT_FA0E88E65855E7C8,[],タブ切替,切换标签,Change Tab,AUX_CN_ATTACHED,exact_jpn_loose_file_and_reference_index,,
LOOSE_OLANG,JPN/Text/007e2f18.olang,,,,,007E2F18,0,1,007e2f18.olang,,,866,007C7243,19,5206,4,00000DB0,0x00000402,214932,370900,UTF-8,15,true,TXT_779269001BF360AC,[],使用しない,未使用,Not Used,AUX_CN_ATTACHED,exact_jpn_loose_file_and_reference_index,,
LOOSE_OLANG,JPN/Text/007e2f18.olang,,,,,007E2F18,0,1,007e2f18.olang,,,865,007C7242,19,5212,4,00000DB0,0x00000402,228992,384960,UTF-8,46,true,TXT_A132F1B643FAB178,[],詳細画面表示/モデルビューア起動,详情画面/模型查看器,Details Screen / Model Viewer,AUX_CN_ATTACHED,exact_jpn_loose_file_and_reference_index,,
LOOSE_OLANG,JPN/Text/007e2f18.olang,,,,,007E2F18,0,1,007e2f18.olang,,,864,007C7241,19,5218,4,00000DB0,0x00000402,214932,370900,UTF-8,15,true,TXT_779269001BF360AC,[],使用しない,未使用,Not Used,AUX_CN_ATTACHED,exact_jpn_loose_file_and_reference_index,,
LOOSE_OLANG,JPN/Text/007e2f18.olang,,,,,007E2F18,0,1,007e2f18.olang,,,878,008E4845,19,5224,4,00000DB0,0x00000402,204992,360960,UTF-8,24,true,TXT_07C4B5E05E30E4D1,[],ソートモード起動,排序模式,Sort Mode,AUX_CN_ATTACHED,exact_jpn_loose_file_and_reference_index,,
LOOSE_OLANG,JPN/Text/007e2f18.olang,,,,,007E2F18,0,1,007e2f18.olang,,,877,008E4844,19,5230,4,00000DB0,0x00000402,204992,360960,UTF-8,24,true,TXT_07C4B5E05E30E4D1,[],ソートモード起動,排序模式,Sort Mode,AUX_CN_ATTACHED,exact_jpn_loose_file_and_reference_index,,
LOOSE_OLANG,JPN/Text/007e2f18.olang,,,,,007E2F18,0,1,007e2f18.olang,,,876,008E4843,19,5236,4,00000DB0,0x00000402,207692,363660,UTF-8,15,true,TXT_1DA596BCAA6F5543,[],ヘルプ起動,帮助,Help,AUX_CN_ATTACHED,exact_jpn_loose_file_and_reference_index,,
LOOSE_OLANG,JPN/Text/007e2f18.olang,,,,,007E2F18,0,1,007e2f18.olang,,,875,008E4842,19,5242,4,00000DB0,0x00000402,214932,370900,UTF-8,15,true,TXT_779269001BF360AC,[],使用しない,未使用,Not Used,AUX_CN_ATTACHED,exact_jpn_loose_file_and_reference_index,,
LOOSE_OLANG,JPN/Text/007e2f18.olang,,,,,007E2F18,0,1,007e2f18.olang,,,874,008E4841,19,5248,4,00000DB0,0x00000402,201684,357652,UTF-8,34,true,TXT_CCBBBFA1DF2F1113,[],カーソル移動/ランク変更,移动光标/切换军衔,Move Cursor / Change Rank,AUX_CN_ATTACHED,exact_jpn_loose_file_and_reference_index,,
LOOSE_OLANG,JPN/Text/007e2f18.olang,,,,,007E2F18,0,1,007e2f18.olang,,,873,008E4840,19,5254,4,00000DB0,0x00000402,212064,368032,UTF-8,15,true,TXT_2943BE0E05D12FE7,[],ランク変更,切换军衔,Change Rank,AUX_CN_ATTACHED,exact_jpn_loose_file_and_reference_index,,
LOOSE_OLANG,JPN/Text/007e2f18.olang,,,,,007E2F18,0,1,007e2f18.olang,,,872,008E483F,19,5260,4,00000DB0,0x00000402,212064,368032,UTF-8,15,true,TXT_2943BE0E05D12FE7,[],ランク変更,切换军衔,Change Rank,AUX_CN_ATTACHED,exact_jpn_loose_file_and_reference_index,,
LOOSE_OLANG,JPN/Text/007e2f18.olang,,,,,007E2F18,0,1,007e2f18.olang,,,863,007C7240,19,5266,4,00000DB0,0x00000402,220420,376388,UTF-8,6,true,TXT_8FC7F899161B2076,[],戻る,返回,Back,AUX_CN_ATTACHED,exact_jpn_loose_file_and_reference_index,,
LOOSE_OLANG,JPN/Text/007e2f18.olang,,,,,007E2F18,0,1,007e2f18.olang,,,862,007C723F,19,5272,4,00000DB0,0x00000402,224022,379990,UTF-8,6,true,TXT_DF3535A64718D11C,[],決定,选择,Select,AUX_CN_ATTACHED,exact_jpn_loose_file_and_reference_index,,
LOOSE_OLANG,JPN/Text/007e2f18.olang,,,,,007E2F18,0,1,007e2f18.olang,,,888,007C7248,20,5278,4,00000DB0,0x00000402,201664,357632,UTF-8,18,true,TXT_911CE6BF1E61E014,[],カーソル移動,移动光标,Move Cursor,AUX_CN_ATTACHED,exact_jpn_loose_file_and_reference_index,,
LOOSE_OLANG,JPN/Text/007e2f18.olang,,,,,007E2F18,0,1,007e2f18.olang,,,887,007C7247,20,5284,4,00000DB0,0x00000402,201664,357632,UTF-8,18,true,TXT_911CE6BF1E61E014,[],カーソル移動,移动光标,Move Cursor,AUX_CN_ATTACHED,exact_jpn_loose_file_and_reference_index,,
LOOSE_OLANG,JPN/Text/007e2f18.olang,,,,,007E2F18,0,1,007e2f18.olang,,,886,007C7246,20,5290,4,00000DB0,0x00000402,205284,361252,UTF-8,12,true,TXT_FA0E88E65855E7C8,[],タブ切替,切换标签,Change Tab,AUX_CN_ATTACHED,exact_jpn_loose_file_and_reference_index,,
LOOSE_OLANG,JPN/Text/007e2f18.olang,,,,,007E2F18,0,1,007e2f18.olang,,,885,007C7245,20,5296,4,00000DB0,0x00000402,214932,370900,UTF-8,15,true,TXT_779269001BF360AC,[],使用しない,未使用,Not Used,AUX_CN_ATTACHED,exact_jpn_loose_file_and_reference_index,,
LOOSE_OLANG,JPN/Text/007e2f18.olang,,,,,007E2F18,0,1,007e2f18.olang,,,884,007C7244,20,5302,4,00000DB0,0x00000402,205284,361252,UTF-8,12,true,TXT_FA0E88E65855E7C8,[],タブ切替,切换标签,Change Tab,AUX_CN_ATTACHED,exact_jpn_loose_file_and_reference_index,,
LOOSE_OLANG,JPN/Text/007e2f18.olang,,,,,007E2F18,0,1,007e2f18.olang,,,883,007C7243,20,5308,4,00000DB0,0x00000402,214932,370900,UTF-8,15,true,TXT_779269001BF360AC,[],使用しない,未使用,Not Used,AUX_CN_ATTACHED,exact_jpn_loose_file_and_reference_index,,
LOOSE_OLANG,JPN/Text/007e2f18.olang,,,,,007E2F18,0,1,007e2f18.olang,,,882,007C7242,20,5314,4,00000DB0,0x00000402,228992,384960,UTF-8,46,true,TXT_A132F1B643FAB178,[],詳細画面表示/モデルビューア起動,详情画面/模型查看器,Details Screen / Model Viewer,AUX_CN_ATTACHED,exact_jpn_loose_file_and_reference_index,,
LOOSE_OLANG,JPN/Text/007e2f18.olang,,,,,007E2F18,0,1,007e2f18.olang,,,881,007C7241,20,5320,4,00000DB0,0x00000402,214932,370900,UTF-8,15,true,TXT_779269001BF360AC,[],使用しない,未使用,Not Used,AUX_CN_ATTACHED,exact_jpn_loose_file_and_reference_index,,
LOOSE_OLANG,JPN/Text/007e2f18.olang,,,,,007E2F18,0,1,007e2f18.olang,,,895,008E4845,20,5326,4,00000DB0,0x00000402,204992,360960,UTF-8,24,true,TXT_07C4B5E05E30E4D1,[],ソートモード起動,排序模式,Sort Mode,AUX_CN_ATTACHED,exact_jpn_loose_file_and_reference_index,,
LOOSE_OLANG,JPN/Text/007e2f18.olang,,,,,007E2F18,0,1,007e2f18.olang,,,894,008E4844,20,5332,4,00000DB0,0x00000402,204992,360960,UTF-8,24,true,TXT_07C4B5E05E30E4D1,[],ソートモード起動,排序模式,Sort Mode,AUX_CN_ATTACHED,exact_jpn_loose_file_and_reference_index,,
LOOSE_OLANG,JPN/Text/007e2f18.olang,,,,,007E2F18,0,1,007e2f18.olang,,,893,008E4843,20,5338,4,00000DB0,0x00000402,207692,363660,UTF-8,15,true,TXT_1DA596BCAA6F5543,[],ヘルプ起動,帮助,Help,AUX_CN_ATTACHED,exact_jpn_loose_file_and_reference_index,,
LOOSE_OLANG,JPN/Text/007e2f18.olang,,,,,007E2F18,0,1,007e2f18.olang,,,892,008E4842,20,5344,4,00000DB0,0x00000402,214932,370900,UTF-8,15,true,TXT_779269001BF360AC,[],使用しない,未使用,Not Used,AUX_CN_ATTACHED,exact_jpn_loose_file_and_reference_index,,
LOOSE_OLANG,JPN/Text/007e2f18.olang,,,,,007E2F18,0,1,007e2f18.olang,,,891,008E4841,20,5350,4,00000DB0,0x00000402,201664,357632,UTF-8,18,true,TXT_911CE6BF1E61E014,[],カーソル移動,移动光标,Move Cursor,AUX_CN_ATTACHED,exact_jpn_loose_file_and_reference_index,,
LOOSE_OLANG,JPN/Text/007e2f18.olang,,,,,007E2F18,0,1,007e2f18.olang,,,890,008E4840,20,5356,4,00000DB0,0x00000402,214932,370900,UTF-8,15,true,TXT_779269001BF360AC,[],使用しない,未使用,Not Used,AUX_CN_ATTACHED,exact_jpn_loose_file_and_reference_index,,
LOOSE_OLANG,JPN/Text/007e2f18.olang,,,,,007E2F18,0,1,007e2f18.olang,,,889,008E483F,20,5362,4,00000DB0,0x00000402,214932,370900,UTF-8,15,true,TXT_779269001BF360AC,[],使用しない,未使用,Not Used,AUX_CN_ATTACHED,exact_jpn_loose_file_and_reference_index,,
LOOSE_OLANG,JPN/Text/007e2f18.olang,,,,,007E2F18,0,1,007e2f18.olang,,,880,007C7240,20,5368,4,00000DB0,0x00000402,220420,376388,UTF-8,6,true,TXT_8FC7F899161B2076,[],戻る,返回,Back,AUX_CN_ATTACHED,exact_jpn_loose_file_and_reference_index,,
LOOSE_OLANG,JPN/Text/007e2f18.olang,,,,,007E2F18,0,1,007e2f18.olang,,,879,007C723F,20,5374,4,00000DB0,0x00000402,224022,379990,UTF-8,6,true,TXT_DF3535A64718D11C,[],決定,选择,Select,AUX_CN_ATTACHED,exact_jpn_loose_file_and_reference_index,,
LOOSE_OLANG,JPN/Text/007e2f18.olang,,,,,007E2F18,0,1,007e2f18.olang,,,905,007C7248,21,5380,4,00000DB0,0x00000402,201664,357632,UTF-8,18,true,TXT_911CE6BF1E61E014,[],カーソル移動,移动光标,Move Cursor,AUX_CN_ATTACHED,exact_jpn_loose_file_and_reference_index,,
LOOSE_OLANG,JPN/Text/007e2f18.olang,,,,,007E2F18,0,1,007e2f18.olang,,,904,007C7247,21,5386,4,00000DB0,0x00000402,201664,357632,UTF-8,18,true,TXT_911CE6BF1E61E014,[],カーソル移動,移动光标,Move Cursor,AUX_CN_ATTACHED,exact_jpn_loose_file_and_reference_index,,
LOOSE_OLANG,JPN/Text/007e2f18.olang,,,,,007E2F18,0,1,007e2f18.olang,,,903,007C7246,21,5392,4,00000DB0,0x00000402,214932,370900,UTF-8,15,true,TXT_779269001BF360AC,[],使用しない,未使用,Not Used,AUX_CN_ATTACHED,exact_jpn_loose_file_and_reference_index,,
