file_id,record_index,segment_index,segment_count,header_size,record_size,aligned_size,timing_start,timing_end,text_start,text_end,text_capacity,jpn_text,mlg_cn_reference,eng_reference,reference_status,reference_method,reference_reason,cn_text
1C79F3AD,2,0,1,56,110,112,0,0,0,54,54,通信塔を目指すんだ\n西へ向かってくれ,前往通信塔。它就在你的西边,Head for the communications tower. It's to your west,AUX_CN_ATTACHED,v2_mapping_audit_first_scanned_mlg_cn_variant,mapping=unique_optimal_monotonic_nontext_control_alignment; status=SUCCESS,
1C79F3AD,3,0,1,56,114,128,0,0,0,58,58,核が撃たれれば鳥たちもたくさん死ぬわ…,如果他们发射那颗核弹，可能会杀死数百万只鸟…,"If they fire that nuke, it could kill millions of birds...",AUX_CN_ATTACHED,v2_mapping_audit_first_scanned_mlg_cn_variant,mapping=unique_optimal_monotonic_nontext_control_alignment; status=SUCCESS,
1C79F3AD,4,0,1,56,97,112,0,0,0,41,41,頼む 核発射を阻止してくれ！,你不能让他们发射那颗核弹！,You can't let them launch that nuke!,AUX_CN_ATTACHED,v2_mapping_audit_first_scanned_mlg_cn_variant,mapping=unique_optimal_monotonic_nontext_control_alignment; status=SUCCESS,
1C79F3AD,5,0,1,56,147,160,0,0,0,91,91,間違いない そこはソ連兵が抑えたようだ\n一体何があったんだ…？,,,NO_RELIABLE_GTT_MAPPING,v2_mapping_audit,no unique equal-topology SUCCESS/HARD_OVERFLOW mapping,
1C79F3AD,6,0,1,56,146,160,0,0,0,90,90,ソ連の兵隊さん…？\n確かに私を捕まえた人達とは格好が違うわね,,,NO_RELIABLE_GTT_MAPPING,v2_mapping_audit,no unique equal-topology SUCCESS/HARD_OVERFLOW mapping,
1C79F3ED,0,0,3,96,268,272,37,98,0,57,57,"ここは<R=近接戦闘訓練施設,キルハウス>だ",这里是一间猎杀屋。,This is a kill house.,AUX_CN_ATTACHED,v2_mapping_audit_first_scanned_mlg_cn_variant,mapping=unique_optimal_monotonic_nontext_control_alignment; status=SUCCESS,
1C79F3ED,0,1,3,96,268,272,104,167,57,112,55,開発した武器の試射はここでするといい,是试射新武器的好地方。,It's a good place to test fire new weapons.,AUX_CN_ATTACHED,v2_mapping_audit_first_scanned_mlg_cn_variant,mapping=unique_optimal_monotonic_nontext_control_alignment; status=SUCCESS,
1C79F3ED,0,2,3,96,268,272,0,0,112,172,60,タイムアタックも出来る\n腕試しにどうだ？,你也可以来试试计时挑战模式。怎么样？,You can also try your hand at Time Attack. How about it?,AUX_CN_ATTACHED,v2_mapping_audit_first_scanned_mlg_cn_variant,mapping=unique_optimal_monotonic_nontext_control_alignment; status=SUCCESS,
1C79F3ED,1,0,1,56,163,176,0,0,0,107,107,"訓練用に<R=　隠　顕　,ポップアップ>式の<R=　標　的　,ターゲット>を用意した",我已经准备了一些弹出式靶子供你练习。,I've prepared some pop-up style targets for you to practice on.,AUX_CN_ATTACHED,v2_mapping_audit_first_scanned_mlg_cn_variant,mapping=unique_optimal_monotonic_nontext_control_alignment; status=SUCCESS,
1C79F3ED,2,0,2,76,309,320,69,191,0,93,93,"<R=近接戦闘訓練施設,キルハウス>は複数のブースから構成されている",,,NO_RELIABLE_GTT_MAPPING,v2_mapping_audit,no unique equal-topology SUCCESS/HARD_OVERFLOW mapping,
1C79F3ED,2,1,2,76,309,320,0,0,93,233,140,"ブース毎に<R=　標　的　,ターゲット>までの距離が異なる\n状況に応じて武器を切り替える必要があるぞ",,,NO_RELIABLE_GTT_MAPPING,v2_mapping_audit,no unique equal-topology SUCCESS/HARD_OVERFLOW mapping,
1C79F3ED,3,0,2,76,218,224,47,144,0,31,31,ここは短射程ブースだ,这里是近距离房间。,This is the close-range room.,AUX_CN_ATTACHED,v2_mapping_audit_first_scanned_mlg_cn_variant,mapping=unique_optimal_monotonic_nontext_control_alignment; status=SUCCESS,
1C79F3ED,3,1,2,76,218,224,0,0,31,142,111,ハンドガンやショットガンといった\n射程が短い武器のトレーニングに使ってくれ,用它来练习手枪、霰弹枪之类的近距离武器。,Use it to practice with close-range weapons like handguns and shotguns.,AUX_CN_ATTACHED,v2_mapping_audit_first_scanned_mlg_cn_variant,mapping=unique_optimal_monotonic_nontext_control_alignment; status=SUCCESS,
1C79F3ED,4,0,2,76,210,224,43,153,0,28,28,ここは中射程ブース,,,NO_RELIABLE_GTT_MAPPING,v2_mapping_audit,no unique equal-topology SUCCESS/HARD_OVERFLOW mapping,
1C79F3ED,4,1,2,76,210,224,0,0,28,134,106,中射程の武器 アサルトライフルや重機関銃なんかの\n射撃訓練にちょうどいい,,,NO_RELIABLE_GTT_MAPPING,v2_mapping_audit,no unique equal-topology SUCCESS/HARD_OVERFLOW mapping,
1C79F3ED,5,0,2,76,203,208,47,141,0,31,31,ここは長射程ブースだ,这里是远距离房间。,This is the long-range room.,AUX_CN_ATTACHED,v2_mapping_audit_first_scanned_mlg_cn_variant,mapping=unique_optimal_monotonic_nontext_control_alignment; status=SUCCESS,
1C79F3ED,5,1,2,76,203,208,0,0,31,127,96,スナイパーライフルやミサイルのような\n射程が長い武器の実射に使う,很适合狙击步枪、导弹这类远距离武器。,It's ideal for long-range weapons like sniper rifles and missiles.,AUX_CN_ATTACHED,v2_mapping_audit_first_scanned_mlg_cn_variant,mapping=unique_optimal_monotonic_nontext_control_alignment; status=SUCCESS,
1C79F3ED,6,0,2,76,315,320,107,247,0,118,118,"ここの<R=　標　的　,ターゲット>は\n武器の<R=照準線,LOS>に乗らないよう配置されている",,,NO_RELIABLE_GTT_MAPPING,v2_mapping_audit,no unique equal-topology SUCCESS/HARD_OVERFLOW mapping,
1C79F3ED,6,1,2,76,315,320,0,0,118,239,121,弾道が山なりの武器 例えばグレネードなんかの\n投擲系武器のトレーニング用ってことだ,,,NO_RELIABLE_GTT_MAPPING,v2_mapping_audit,no unique equal-topology SUCCESS/HARD_OVERFLOW mapping,
1C79F3ED,7,0,2,76,186,192,116,174,0,52,52,そこではMSFの兵士とCQCの訓練を行える,这里可以让你和MSF士兵练习CQC。,This is where you can practice CQC with MSF soldiers.,AUX_CN_ATTACHED,v2_mapping_audit_first_scanned_mlg_cn_variant,mapping=unique_optimal_monotonic_nontext_control_alignment; status=SUCCESS,
1C79F3ED,7,1,2,76,186,192,0,0,52,110,58,実戦に近いフィーリングが得られるはずだ,能让你体验一下实战中的真实感觉。,It'll give you a taste of what it's really like in battle.,AUX_CN_ATTACHED,v2_mapping_audit_first_scanned_mlg_cn_variant,mapping=unique_optimal_monotonic_nontext_control_alignment; status=SUCCESS,
1C79F3ED,8,0,3,96,277,288,57,129,0,34,34,ここは総合練習ブースだ,,,NO_RELIABLE_GTT_MAPPING,v2_mapping_audit,no unique equal-topology SUCCESS/HARD_OVERFLOW mapping,
1C79F3ED,8,1,3,96,277,288,136,182,34,138,104,"あらゆるシチュエーションを想定して\n<R=　標　的　,ターゲット>が出てくる",,,NO_RELIABLE_GTT_MAPPING,v2_mapping_audit,no unique equal-topology SUCCESS/HARD_OVERFLOW mapping,
1C79F3ED,8,2,3,96,277,288,0,0,138,181,43,日ごろの訓練の成果を出すんだ,,,NO_RELIABLE_GTT_MAPPING,v2_mapping_audit,no unique equal-topology SUCCESS/HARD_OVERFLOW mapping,
1C79F3ED,9,0,1,56,154,160,0,0,0,98,98,弾が命中した部位によって得点は異なる　\n頭 胴体 腕の順に得点が高い,,,NO_RELIABLE_GTT_MAPPING,v2_mapping_audit,no unique equal-topology SUCCESS/HARD_OVERFLOW mapping,
1C79F3ED,10,0,1,56,156,160,0,0,0,100,100,"<R=手を上げている,ホールドアップ>的を撃つと \n減点になる 注意してくれ",当心点，Snake。射击举手投降的目标会扣分。,"Watch it, Snake. You'll lose points for shooting a target with its hands up.",AUX_CN_ATTACHED,v2_mapping_audit_first_scanned_mlg_cn_variant,mapping=unique_optimal_monotonic_nontext_control_alignment; status=SUCCESS,
1C79F3ED,11,0,1,56,145,160,0,0,0,89,89,"<R=手を上げている,ホールドアップ>的を撃つな！\n減点の対象だぞ",别射击那些举着手的目标，否则会被扣分！,Don't shoot the targets with their hands up or you'll be penalized!,AUX_CN_ATTACHED,v2_mapping_audit_first_scanned_mlg_cn_variant,mapping=unique_optimal_monotonic_nontext_control_alignment; status=SUCCESS,
1C79F3ED,12,0,1,56,155,160,0,0,0,99,99,"減点だ！ <R=手を上げている,ホールドアップ>的は\n撃つなと言ったろう！",,,NO_RELIABLE_GTT_MAPPING,v2_mapping_audit,no unique equal-topology SUCCESS/HARD_OVERFLOW mapping,
1C79F3ED,13,0,1,56,135,144,0,0,0,79,79,よし！ 今いるブースの的は全部倒したな\n先へ進んでくれ,,,NO_RELIABLE_GTT_MAPPING,v2_mapping_audit,no unique equal-topology SUCCESS/HARD_OVERFLOW mapping,
1C79F3ED,14,0,1,56,113,128,0,0,0,57,57,そのブースの的は倒しきった\n先へ進もう,这个隔间的目标就这些了。该前进了。,That's all the targets for that booth. Time to move on.,AUX_CN_ATTACHED,v2_mapping_audit_first_scanned_mlg_cn_variant,mapping=unique_optimal_monotonic_nontext_control_alignment; status=SUCCESS,
1C79F3ED,15,0,1,56,135,144,0,0,0,79,79,どうした そのブースの的は全部倒したろう\n先へ進むんだ,,,NO_RELIABLE_GTT_MAPPING,v2_mapping_audit,no unique equal-topology SUCCESS/HARD_OVERFLOW mapping,
1C79F3ED,16,0,1,56,122,128,0,0,0,66,66,まだ前のブースに的が残っている\n的を探すんだ,上一个隔间还有目标没打。回去看看吧。,There's still some targets left in the last booth. Go back and have a look.,AUX_CN_ATTACHED,v2_mapping_audit_first_scanned_mlg_cn_variant,mapping=unique_optimal_monotonic_nontext_control_alignment; status=SUCCESS,
1C79F3ED,17,0,1,56,129,144,0,0,0,73,73,待て 前のブースにまだ的がある\n倒してから進むんだ,,,NO_RELIABLE_GTT_MAPPING,v2_mapping_audit,no unique equal-topology SUCCESS/HARD_OVERFLOW mapping,
1C79F3ED,18,0,2,76,215,224,102,175,0,78,78,これはタイムアタックだ\n的を倒しながら先に進んでくれ,这是计时挑战。击中目标，别停下来。,This is a time attack. Hit the targets and keep moving.,AUX_CN_ATTACHED,v2_mapping_audit_first_scanned_mlg_cn_variant,mapping=unique_optimal_monotonic_nontext_control_alignment; status=SUCCESS,
1C79F3ED,18,1,2,76,215,224,0,0,78,139,61,時間内に最後の的を倒せばミッション終了だ,在时间耗尽前击中最后一个目标以完成任务。,Hit the last target before time runs out to complete the mission.,AUX_CN_ATTACHED,v2_mapping_audit_first_scanned_mlg_cn_variant,mapping=unique_optimal_monotonic_nontext_control_alignment; status=SUCCESS,
1C79F3ED,19,0,1,56,149,160,0,0,0,93,93,的を倒しながら先に進んでくれ\n最後の的を倒せばミッション終了だ,击中目标，别停下来。击中最后一个目标即可完成任务。,Hit the targets and keep moving. Hit the last target to complete the mission.,AUX_CN_ATTACHED,v2_mapping_audit_first_scanned_mlg_cn_variant,mapping=unique_optimal_monotonic_nontext_control_alignment; status=SUCCESS,
1C79F3ED,20,0,1,56,85,96,0,0,0,29,29,よし それでラストだ,好了，这是最后一个了。,"OK, that's the last one.",AUX_CN_ATTACHED,v2_mapping_audit_first_scanned_mlg_cn_variant,mapping=unique_optimal_monotonic_nontext_control_alignment; status=SUCCESS,
1C79F3ED,21,0,1,56,158,160,0,0,0,102,102,ゴールへ向かってくれ\nゴールの場所はメニューウィンドウから確認できる,现在前往终点吧。你可以在菜单窗口里查看位置。,Now head for the goal. You can check the location in the menu window.,AUX_CN_ATTACHED,v2_mapping_audit_first_scanned_mlg_cn_variant,mapping=unique_optimal_monotonic_nontext_control_alignment; status=SUCCESS,
1C79F3ED,22,0,1,56,152,160,0,0,0,96,96,これはタイムアタックだ！　\n制限時間内にできるだけ的を倒すんだ！,,,NO_RELIABLE_GTT_MAPPING,v2_mapping_audit,no unique equal-topology SUCCESS/HARD_OVERFLOW mapping,
1C79F3ED,23,0,1,56,111,112,0,0,0,55,55,制限時間内にできるだけ的を倒すんだ！,在时间耗尽前尽可能多地击中目标！,Hit as many targets as you can before time runs out!,AUX_CN_ATTACHED,v2_mapping_audit_first_scanned_mlg_cn_variant,mapping=unique_optimal_monotonic_nontext_control_alignment; status=SUCCESS,
1C79F3ED,24,0,1,56,128,128,0,0,0,72,72,ここは射撃場だ\n武器の試射には持って来いだろう？,,,NO_RELIABLE_GTT_MAPPING,v2_mapping_audit,no unique equal-topology SUCCESS/HARD_OVERFLOW mapping,
1C79F3ED,25,0,1,56,115,128,0,0,0,59,59,訓練を終了したい場合は 出口に行けばいい,结束后，前往出口。,"When you're done, head over to the exit.",AUX_CN_ATTACHED,v2_mapping_audit_first_scanned_mlg_cn_variant,mapping=unique_optimal_monotonic_nontext_control_alignment; status=SUCCESS,
1C79F3ED,26,0,1,56,106,112,0,0,0,50,50,終了したければ 出口へ向かってくれ,准备离开时，前往出口。,"When you're ready to leave, head for the exit.",AUX_CN_ATTACHED,v2_mapping_audit_first_scanned_mlg_cn_variant,mapping=unique_optimal_monotonic_nontext_control_alignment; status=SUCCESS,
1C79F3ED,27,0,1,56,118,128,0,0,0,62,62,出口から外へ出れば 武器の操作練習は終了だ,,,NO_RELIABLE_GTT_MAPPING,v2_mapping_audit,no unique equal-topology SUCCESS/HARD_OVERFLOW mapping,
1C79F3ED,28,0,1,56,101,112,0,0,0,45,45,奥に誰かいるようだ\n調べてくれ,后面好像有人。去看看吧。,Looks like there's somebody back there. Go check it out.,AUX_CN_ATTACHED,v2_mapping_audit_first_scanned_mlg_cn_variant,mapping=unique_optimal_monotonic_nontext_control_alignment; status=SUCCESS,
1C79F3ED,29,0,1,56,143,144,0,0,0,87,87,ん？　奥に誰か倒れているようだ\n様子を見に行ったほうがいい,,,NO_RELIABLE_GTT_MAPPING,v2_mapping_audit,no unique equal-topology SUCCESS/HARD_OVERFLOW mapping,
1C79F3ED,30,0,1,56,103,112,0,0,0,47,47,ザドルノフを探してくれ スネーク,Snake，找到 Zadornov。,"Find Zadornov, Snake.",AUX_CN_ATTACHED,v2_mapping_audit_first_scanned_mlg_cn_variant,mapping=unique_optimal_monotonic_nontext_control_alignment; status=SUCCESS,
1C79F3ED,31,0,1,56,87,96,0,0,0,31,31,ザドルノフはどこだ…,Zadornov 在哪儿？,Where's Zadornov?,AUX_CN_ATTACHED,v2_mapping_audit_first_scanned_mlg_cn_variant,mapping=unique_optimal_monotonic_nontext_control_alignment; status=SUCCESS,
1C79F3ED,32,0,1,56,84,96,0,0,0,28,28,このあたりが臭うぞ,我有种感觉，他就在这附近什么地方。,I have a feeling he's around here somewhere.,AUX_CN_ATTACHED,v2_mapping_audit_first_scanned_mlg_cn_variant,mapping=unique_optimal_monotonic_nontext_control_alignment; status=HARD_OVERFLOW,
1C79F3ED,33,0,1,56,134,144,0,0,0,78,78,ザドルノフがそのあたりにいそうだ\nよく探してみてくれ,Zadornov 应该就在那片区域的某处。找到他。,Zadornov should be somewhere in that area. Find him.,AUX_CN_ATTACHED,v2_mapping_audit_first_scanned_mlg_cn_variant,mapping=unique_optimal_monotonic_nontext_control_alignment; status=SUCCESS,
1C79F3ED,34,0,1,56,104,112,0,0,0,48,48,ザドルノフはそこだな\nほぼそうだ,Zadornov 就在那里。毫无疑问。,Zadornov is there. No doubt about it.,AUX_CN_ATTACHED,v2_mapping_audit_first_scanned_mlg_cn_variant,mapping=unique_optimal_monotonic_nontext_control_alignment; status=SUCCESS,
1C79F42D,0,0,1,56,87,96,0,0,0,31,31,美味そうじゃないか！,,,NO_RELIABLE_GTT_MAPPING,v2_mapping_audit,no unique equal-topology SUCCESS/HARD_OVERFLOW mapping,
1C79F42D,1,0,1,56,88,96,0,0,0,32,32,ははは 料理は下手だな,,,NO_RELIABLE_GTT_MAPPING,v2_mapping_audit,no unique equal-topology SUCCESS/HARD_OVERFLOW mapping,
1C79F42D,2,0,1,56,131,144,0,0,0,75,75,何を期待しているんだ？\nあんたはハンターじゃないぞ,,,NO_RELIABLE_GTT_MAPPING,v2_mapping_audit,no unique equal-topology SUCCESS/HARD_OVERFLOW mapping,
1C79F42D,3,0,2,76,139,144,19,52,0,10,10,うわっ,你打算拿那个干什么？,What're you going to do with that?,AUX_CN_ATTACHED,v2_mapping_audit_first_scanned_mlg_cn_variant,mapping=unique_optimal_monotonic_nontext_control_alignment; status=HARD_OVERFLOW,
1C79F42D,3,1,2,76,139,144,0,0,10,63,53,"なんだあの<R= 怪物 ,モンスター>は！？",你以为自己是个猎人还是怎么着？,You think you're some kind of hunter or something?,AUX_CN_ATTACHED,v2_mapping_audit_first_scanned_mlg_cn_variant,mapping=unique_optimal_monotonic_nontext_control_alignment; status=HARD_OVERFLOW,
1C79F42D,4,0,1,56,106,112,0,0,0,50,50,やめてくれ おい…現実とは思えん…,哇，那玩意儿哪冒出来的！？,"Whoa, where'd that thing come from!?",AUX_CN_ATTACHED,v2_mapping_audit_first_scanned_mlg_cn_variant,mapping=unique_optimal_monotonic_nontext_control_alignment; status=SUCCESS,
1C79F42D,5,0,1,56,111,112,0,0,0,55,55,おい 冗談だろ！？\nあいつはなんだ！？,搞什么鬼？这到底是不是真的？,What the hell? Is this even real?,AUX_CN_ATTACHED,v2_mapping_audit_first_scanned_mlg_cn_variant,mapping=unique_optimal_monotonic_nontext_control_alignment; status=SUCCESS,
1C79F42D,6,0,2,76,170,176,31,92,0,13,13,いたぞ…,,,NO_RELIABLE_GTT_MAPPING,v2_mapping_audit,no unique equal-topology SUCCESS/HARD_OVERFLOW mapping,
1C79F42D,6,1,2,76,170,176,0,0,13,94,81,"よし <R= 怪 物 狩 り ,モンスターハント>といこうじゃないか",,,NO_RELIABLE_GTT_MAPPING,v2_mapping_audit,no unique equal-topology SUCCESS/HARD_OVERFLOW mapping,
1C79F42D,7,0,1,56,128,128,0,0,0,72,72,"気をつけろスネーク 相手は<R= 怪物 ,モンスター>だ！",出现了。该去猎杀怪物了！,There it is. Time for some monster hunting!,AUX_CN_ATTACHED,v2_mapping_audit_first_scanned_mlg_cn_variant,mapping=unique_optimal_monotonic_nontext_control_alignment; status=SUCCESS,
1C79F42D,8,0,1,56,86,96,0,0,0,30,30,見ろよ！\nイカスぜ！,小心点，你现在的对手可是怪物！,"Careful, now, you're up against a monster!",AUX_CN_ATTACHED,v2_mapping_audit_first_scanned_mlg_cn_variant,mapping=unique_optimal_monotonic_nontext_control_alignment; status=HARD_OVERFLOW,
1C79F42D,9,0,1,56,90,96,0,0,0,34,34,これがティガレックス…,快看，太帅了！,"Look, that's so cool!",AUX_CN_ATTACHED,v2_mapping_audit_first_scanned_mlg_cn_variant,mapping=unique_optimal_monotonic_nontext_control_alignment; status=SUCCESS,
1C79F42D,10,0,1,56,79,80,0,0,0,23,23,リ リオレウス！,轰龙…,A Tigrex...,AUX_CN_ATTACHED,v2_mapping_audit_first_scanned_mlg_cn_variant,mapping=unique_optimal_monotonic_nontext_control_alignment; status=SUCCESS,
1C79F42D,11,0,1,56,140,144,0,0,0,84,84,マザーベースを守るんだ！　\nギアレックスを鎮圧してくれ！,雄火龙！,Rathalos!,AUX_CN_ATTACHED,v2_mapping_audit_first_scanned_mlg_cn_variant,mapping=unique_optimal_monotonic_nontext_control_alignment; status=SUCCESS,
1C79F42D,12,0,1,56,114,128,0,0,0,58,58,咆吼をまともに聞いたら動けなくなるよ！,保卫母基地！把Gear REX控制住！,Defend Mother Base! Get Gear REX under control!,AUX_CN_ATTACHED,v2_mapping_audit_first_scanned_mlg_cn_variant,mapping=unique_optimal_monotonic_nontext_control_alignment; status=SUCCESS,
1C79F42D,13,0,1,56,127,128,0,0,0,71,71,耳栓みたいなものがあれば 咆吼を防げるんだけど…,好大的吼声！离太近听到的话会被震晕！,What a roar! It'll stun you if you're too close when you hear it!,AUX_CN_ATTACHED,v2_mapping_audit_first_scanned_mlg_cn_variant,mapping=unique_optimal_monotonic_nontext_control_alignment; status=SUCCESS,
1C79F42D,14,0,1,56,111,112,0,0,0,55,55,良く見て！　突進攻撃は予兆があるよ！,你可以用、用耳塞之类的东西挡住那吼声…,"You could block out that roar with, with earplugs or something...",AUX_CN_ATTACHED,v2_mapping_audit_first_scanned_mlg_cn_variant,mapping=unique_optimal_monotonic_nontext_control_alignment; status=HARD_OVERFLOW,
1C79F42D,15,0,1,56,103,112,0,0,0,47,47,俺も見たいなぁ ティガレックス…,注意！那个冲撞攻击之前是有前兆的！,Pay attention! There is a sign before that charge attack!,AUX_CN_ATTACHED,v2_mapping_audit_first_scanned_mlg_cn_variant,mapping=unique_optimal_monotonic_nontext_control_alignment; status=SUCCESS,
1C79F42D,16,0,1,56,111,112,0,0,0,55,55,そいつは怒ると頭や腕が赤くなるらしい,唉，我也好想亲眼看看活的轰龙啊…,"Man, wish I could see a live Tigrex, too...",AUX_CN_ATTACHED,v2_mapping_audit_first_scanned_mlg_cn_variant,mapping=unique_optimal_monotonic_nontext_control_alignment; status=SUCCESS,
1C79F42D,17,0,1,56,102,112,0,0,0,46,46,怒っている間は防御に専念して！,我觉得它发怒的时候，头部和前肢会变红。,I think its head and arms turn red when it gets mad.,AUX_CN_ATTACHED,v2_mapping_audit_first_scanned_mlg_cn_variant,mapping=unique_optimal_monotonic_nontext_control_alignment; status=HARD_OVERFLOW,
1C79F42D,18,0,1,56,99,112,0,0,0,43,43,威嚇姿勢のときに頭を狙うんだ,它发怒的时候就专心防守！,Concentrate on defense when he gets mad!,AUX_CN_ATTACHED,v2_mapping_audit_first_scanned_mlg_cn_variant,mapping=unique_optimal_monotonic_nontext_control_alignment; status=SUCCESS,
1C79F42D,19,0,1,56,111,112,0,0,0,55,55,急に振り向いたときに突進するみたいだ,它威胁你的时候，瞄准头部打！,Aim for the head when he's threatening you.,AUX_CN_ATTACHED,v2_mapping_audit_first_scanned_mlg_cn_variant,mapping=unique_optimal_monotonic_nontext_control_alignment; status=SUCCESS,
1C79F42D,20,0,1,56,117,128,0,0,0,61,61,ゆっくり振り向いたときに火を吐くみたいだ,如果它突然转向你，那就是要冲撞了！,"If he turns your way all of a sudden, it's about to charge!",AUX_CN_ATTACHED,v2_mapping_audit_first_scanned_mlg_cn_variant,mapping=unique_optimal_monotonic_nontext_control_alignment; status=SUCCESS,
1C79F42D,21,0,1,56,111,112,0,0,0,55,55,近づきすぎると尻尾で攻撃されちまう！,当它慢慢转身面对你时，就准备好它要喷火。,"When he turns to face you slowly, get ready for it to breathe fire.",AUX_CN_ATTACHED,v2_mapping_audit_first_scanned_mlg_cn_variant,mapping=unique_optimal_monotonic_nontext_control_alignment; status=HARD_OVERFLOW,
1C79F42D,22,0,1,56,123,128,0,0,0,67,67,空中で脚をバタバタしたら急降下してくるかも！,靠得太近的话，它会用尾巴攻击你！,Get too close and it'll attack you with his tail!,AUX_CN_ATTACHED,v2_mapping_audit_first_scanned_mlg_cn_variant,mapping=unique_optimal_monotonic_nontext_control_alignment; status=SUCCESS,
1C79F42D,23,0,1,56,116,128,0,0,0,60,60,接近しても油断するな！\n回転攻撃が来る！,如果它在空中蹬腿，那就是要俯冲攻击你了！,"If it flaps its legs in the air, it's getting ready to dive bomb you!",AUX_CN_ATTACHED,v2_mapping_audit_first_scanned_mlg_cn_variant,mapping=unique_optimal_monotonic_nontext_control_alignment; status=SUCCESS,
1C79F42D,24,0,1,56,120,128,0,0,0,64,64,そいつは大きな突起で生命力を吸い取るらしい,它好像会用那个大突起物吸收生命力。,It seems to use that big protruding thing to absorb life force.,AUX_CN_ATTACHED,v2_mapping_audit_first_scanned_mlg_cn_variant,mapping=unique_optimal_monotonic_nontext_control_alignment; status=SUCCESS,
1C79F42D,25,0,1,56,108,112,0,0,0,52,52,突起の根元を撃てば酸の威力が弱まる,射击突起物的根部，就能削弱酸液的威力。,Shoot the base of the protrusion to weaken the acid's strength.,AUX_CN_ATTACHED,v2_mapping_audit_first_scanned_mlg_cn_variant,mapping=unique_optimal_monotonic_nontext_control_alignment; status=HARD_OVERFLOW,
1C79F42D,26,0,1,56,113,128,0,0,0,57,57,しっぽは危険だよ！\n切り落としちゃえ！,那条尾巴真是个大威胁。把它砍掉！,That tail's a real threat. Hack it off!,AUX_CN_ATTACHED,v2_mapping_audit_first_scanned_mlg_cn_variant,mapping=unique_optimal_monotonic_nontext_control_alignment; status=SUCCESS,
1C79F42D,27,0,1,56,102,112,0,0,0,46,46,背びれを撃てば棘を減らせるよ！,射它背上的鳍，能除掉一些棘刺！,Get rid of some of those spines by shooting the fin on its back!,AUX_CN_ATTACHED,v2_mapping_audit_first_scanned_mlg_cn_variant,mapping=unique_optimal_monotonic_nontext_control_alignment; status=SUCCESS,
1C79F42D,28,0,1,56,102,112,0,0,0,46,46,頭を撃てば咆吼を弱くできるよ！,打它的头来削弱吼声！,Shoot its head to weaken its roar!,AUX_CN_ATTACHED,v2_mapping_audit_first_scanned_mlg_cn_variant,mapping=unique_optimal_monotonic_nontext_control_alignment; status=SUCCESS,
1C79F42D,29,0,1,56,125,128,0,0,0,69,69,地面に落ちた棘は咆吼と共鳴するらしいよ\n壊して,它掉落的棘会与吼声产生共鸣。快把它们处理掉！,The spines it drops resonate with its roar. Get rid of them!,AUX_CN_ATTACHED,v2_mapping_audit_first_scanned_mlg_cn_variant,mapping=unique_optimal_monotonic_nontext_control_alignment; status=SUCCESS,
1C79F42D,30,0,1,56,101,112,0,0,0,45,45,ランポスがいる！\n気をつけて！,小心，附近有蓝速龙！,"Watch out, there's a Velociprey nearby!",AUX_CN_ATTACHED,v2_mapping_audit_first_scanned_mlg_cn_variant,mapping=unique_optimal_monotonic_nontext_control_alignment; status=SUCCESS,
1C79F42D,31,0,1,56,137,144,0,0,0,81,81,"丁度いい \nこいつに<R=蛙,ソモサ>を食べてもらいましょう！",完美——我们能把索摩查喂给它了。,Perfect - we can feed Somoza to him.,AUX_CN_ATTACHED,v2_mapping_audit_first_scanned_mlg_cn_variant,mapping=unique_optimal_monotonic_nontext_control_alignment; status=SUCCESS,
1C79F42D,32,0,1,56,129,144,0,0,0,73,73,すごい…もうチコに「実在しない」なんて言えないね,,,NO_RELIABLE_GTT_MAPPING,v2_mapping_audit,no unique equal-topology SUCCESS/HARD_OVERFLOW mapping,
1C79F42D,33,0,1,56,123,128,0,0,0,67,67,バカな…！　\nこんな怪物 人間に倒せるわけが…,难以置信！人类怎么可能打败这种生物！,Unbelievable! How could a human ever defeat such a creature!,AUX_CN_ATTACHED,v2_mapping_audit_first_scanned_mlg_cn_variant,mapping=unique_optimal_monotonic_nontext_control_alignment; status=SUCCESS,
1C79F42D,34,0,2,76,265,272,184,386,0,101,101,モ モンスター… モンスター様に話しかけてみるわね\n…出来るわセシール,,,NO_RELIABLE_GTT_MAPPING,v2_mapping_audit,no unique equal-topology SUCCESS/HARD_OVERFLOW mapping,
1C79F42D,34,1,2,76,265,272,0,0,101,189,88,がーっ！　ぶぉー！　ぐぉー！\nぐぐぐ… しゃーっ！　うぉぅ…,,,NO_RELIABLE_GTT_MAPPING,v2_mapping_audit,no unique equal-topology SUCCESS/HARD_OVERFLOW mapping,
1C79F42D,35,0,1,56,98,112,0,0,0,42,42,すごい！　\n鳥より素敵だわ！,太神奇了！比我看过的任何鸟都要漂亮！,Amazing! More beautiful than any bird I have ever seen!,AUX_CN_ATTACHED,v2_mapping_audit_first_scanned_mlg_cn_variant,mapping=unique_optimal_monotonic_nontext_control_alignment; status=SUCCESS,
1C79F42D,36,0,2,76,185,192,57,136,0,45,45,"本物の<R=爬虫類,レプタイル>か！",,,NO_RELIABLE_GTT_MAPPING,v2_mapping_audit,no unique equal-topology SUCCESS/HARD_OVERFLOW mapping,
1C79F42D,36,1,2,76,185,192,0,0,45,109,64,大陸の生物とは別の方向に進化しているようだ,,,NO_RELIABLE_GTT_MAPPING,v2_mapping_audit,no unique equal-topology SUCCESS/HARD_OVERFLOW mapping,
