resource_type,container,page,page_entry_start,page_entry_capacity,tag_index,file_id,payload_variant_index,occurrence_count,occurrence_locations,record_index,record_offset,record_size,metadata_hex,text_offset_in_record,text_capacity,text_encoding,text_byte_length,terminator_present,text_group_id,control_tokens,jpn_text,mlg_cn_reference,eng_reference,reference_status,reference_method,reference_reason,cn_text
OHD,JPN/disc0_rel/002aba34.DAT,16,2355200,90112,18,1E4C1146,2,1,16:18,3,400,128,BC9FB10035000800401F282310272823881323000000070030570500763930395F3030335F7370725F736E615F310000000000000000000000000000,60,68,UTF-8,36,true,TXT_967F05901C13314D,[],まだ終わってない！！！！,还没结束！！！！,It's not over yet!!!!,AUX_CN_ATTACHED,exact_jpn_ohd_page_record;eng_same_six_page_group_record,,
OHD,JPN/disc0_rel/002aba34.DAT,16,2355200,90112,18,1E4C1146,2,1,16:18,4,528,128,BD9FB10036000C0000000000000000000000000000000700C0BDF0FF763930395F3030345F7370725F736E615F310000000000000000000000000000,60,68,UTF-8,27,true,TXT_B38CF45E427509B5,[],俺たちはまだやれる,我们还在战斗中。,We're still in this fight.,AUX_CN_ATTACHED,exact_jpn_ohd_page_record;eng_same_six_page_group_record,,
OHD,JPN/disc0_rel/002aba34.DAT,16,2355200,90112,18,1E4C1146,2,1,16:18,5,656,128,BE9FB10037000900D007C409B80BC409C409230000000700B8880000763930395F3030345F7370725F736E615F310000000000000000000000000000,60,68,UTF-8,30,true,TXT_F0E83372821159D7,[],俺たちはまだやれる！,我们还在战斗中！,We're still in this fight!,AUX_CN_ATTACHED,exact_jpn_ohd_page_record;eng_same_six_page_group_record,,
OHD,JPN/disc0_rel/002aba34.DAT,16,2355200,90112,18,1E4C1146,2,1,16:18,6,784,128,BF9FB10038000900A00F881370178813AC0D23000000070010980200763930395F3030355F7370725F736E615F310000000000000000000000000000,60,68,UTF-8,33,true,TXT_9BE6C0754F48564E,[],俺たちはまだやれる！！,我们还在战斗中！！,We're still in this fight!!,AUX_CN_ATTACHED,exact_jpn_ohd_page_record;eng_same_six_page_group_record,,
OHD,JPN/disc0_rel/002aba34.DAT,16,2355200,90112,18,1E4C1146,2,1,16:18,7,912,128,C09FB10039000900401F2823102728237C15230000000700B08F0600763930395F3030365F7370725F736E615F310000000000000000000000000000,60,68,UTF-8,36,true,TXT_B0E57DDBCFEFEB16,[],俺たちはまだやれる！！！,我们还在战斗中！！！,We're still in this fight!!!,AUX_CN_ATTACHED,exact_jpn_ohd_page_record;eng_same_six_page_group_record,,
OHD,JPN/disc0_rel/002aba34.DAT,16,2355200,90112,18,1E4C1146,2,1,16:18,8,1040,128,C19FB1003A000C0000000000000000000000000000000700C0BDF0FF763930395F3030375F7370725F736E615F310000000000000000000000000000,60,68,UTF-8,9,true,TXT_0FD3882BD7D19AB5,[],やるぞ,我准备好了。,I'm ready to go.,AUX_CN_ATTACHED,exact_jpn_ohd_page_record;eng_same_six_page_group_record,,
OHD,JPN/disc0_rel/002aba34.DAT,16,2355200,90112,18,1E4C1146,2,1,16:18,9,1168,128,C29FB1003B000800DC055307CA085307000023000100070030750000763930395F3030375F7370725F736E615F310000000000000000000000000000,60,68,UTF-8,12,true,TXT_655625F1012DFC74,[],やるぞ！,我准备好了！,I'm ready to go!,AUX_CN_ATTACHED,exact_jpn_ohd_page_record;eng_same_six_page_group_record,,
OHD,JPN/disc0_rel/002aba34.DAT,16,2355200,90112,18,1E4C1146,2,1,16:18,10,1296,128,D99FB1003C000800B80BA60E9411A60E0000230001000700785D0200763930395F3030385F7370725F736E615F310000000000000000000000000000,60,68,UTF-8,15,true,TXT_DBE7516B63C6B3D8,[],やるぞ！！,我准备好了！！,I'm ready to go!!,AUX_CN_ATTACHED,exact_jpn_ohd_page_record;eng_same_six_page_group_record,,
OHD,JPN/disc0_rel/002aba34.DAT,16,2355200,90112,18,1E4C1146,2,1,16:18,11,1424,128,DA9FB1003D00080070174C1D28234C1D000023000100070050A50500763930395F3030395F7370725F736E615F310000000000000000000000000000,60,68,UTF-8,18,true,TXT_F31D3D4557DEBC9B,[],やるぞ！！！,我准备好了！！！,I'm ready to go!!!,AUX_CN_ATTACHED,exact_jpn_ohd_page_record;eng_same_six_page_group_record,,
OHD,JPN/disc0_rel/002aba34.DAT,16,2355200,90112,18,1E4C1146,2,1,16:18,12,1552,128,DB9FB1003E000C0000000000000000000000000000000700C0BDF0FF763930395F3031305F7370725F736E615F310000000000000000000000000000,60,68,UTF-8,18,true,TXT_313BE2293C229833,[],俺がついてる,我跟你一起。,I'm with ya.,AUX_CN_ATTACHED,exact_jpn_ohd_page_record;eng_same_six_page_group_record,,
OHD,JPN/disc0_rel/002aba34.DAT,16,2355200,90112,18,1E4C1146,2,1,16:18,13,1680,128,DC9FB1003F000900DC055307CA0853070000230001000700409C0000763930395F3031305F7370725F736E615F310000000000000000000000000000,60,68,UTF-8,21,true,TXT_54D1DE3CBE982D5F,[],俺がついてる！,我跟你一起！,I'm with ya!,AUX_CN_ATTACHED,exact_jpn_ohd_page_record;eng_same_six_page_group_record,,
OHD,JPN/disc0_rel/002aba34.DAT,16,2355200,90112,18,1E4C1146,2,1,16:18,14,1808,128,DD9FB10040000900B80BA60E9411A60E0000230001000700B8F90200763930395F3031315F7370725F736E615F310000000000000000000000000000,60,68,UTF-8,24,true,TXT_FA051CD658EE5355,[],俺がついてる！！,我跟你一起！！,I'm with ya!!,AUX_CN_ATTACHED,exact_jpn_ohd_page_record;eng_same_six_page_group_record,,
OHD,JPN/disc0_rel/002aba34.DAT,16,2355200,90112,18,1E4C1146,2,1,16:18,15,1936,128,DE9FB1004100090070174C1D28234C1D0000230001000700C0B60600763930395F3031325F7370725F736E615F310000000000000000000000000000,60,68,UTF-8,27,true,TXT_2BC64B645481C795,[],俺がついてる！！！,我跟你一起！！！,I'm with ya!!!,AUX_CN_ATTACHED,exact_jpn_ohd_page_record;eng_same_six_page_group_record,,
OHD,JPN/disc0_rel/002aba34.DAT,16,2355200,90112,18,1E4C1146,2,1,16:18,16,2064,128,DF9FB10042000C0000000000000000000000000000000700C0BDF0FF763930395F3031335F7370725F736E615F310000000000000000000000000000,60,68,UTF-8,9,true,TXT_63067967811E8018,[],死ぬな,别死啊。,Don't die on me.,AUX_CN_ATTACHED,exact_jpn_ohd_page_record;eng_same_six_page_group_record,,
OHD,JPN/disc0_rel/002aba34.DAT,16,2355200,90112,18,1E4C1146,2,1,16:18,17,2192,128,E09FB1004300080032004B0032003200D007000000000700B0AD0100763930395F3031335F7370725F736E615F310000000000000000000000000000,60,68,UTF-8,12,true,TXT_2C4706845AB4DAB3,[],死ぬな！,别死啊！,Don't die on me!,AUX_CN_ATTACHED,exact_jpn_ohd_page_record;eng_same_six_page_group_record,,
OHD,JPN/disc0_rel/002aba34.DAT,16,2355200,90112,18,1E4C1146,2,1,16:18,18,2320,128,E19FB100440008006400640064006400B80B000000000700844F0400763930395F3031345F7370725F736E615F310000000000000000000000000000,60,68,UTF-8,18,true,TXT_BE6113FBBA4C1B76,[],死ぬな！！！,别死啊！！！,Don't die on me!!!,AUX_CN_ATTACHED,exact_jpn_ohd_page_record;eng_same_six_page_group_record,,
OHD,JPN/disc0_rel/002aba34.DAT,16,2355200,90112,18,1E4C1146,2,1,16:18,19,2448,128,E29FB10045000C0000000000000000000000000000000600C0BDF0FF763930395F3031355F7370725F736E615F310000000000000000000000000000,60,68,UTF-8,15,true,TXT_D4141E99DD99FAC2,[],さすがだな,我就知道你能行！,I knew you had it in you!,AUX_CN_ATTACHED,exact_jpn_ohd_page_record;eng_same_six_page_group_record,,
OHD,JPN/disc0_rel/002aba34.DAT,16,2355200,90112,18,1E4C1146,2,1,16:18,20,2576,128,F99FB10046002800C800FA00C800C800F40123000000060070170000763930395F3031365F7370725F736E615F310000000000000000000000000000,60,68,UTF-8,18,true,TXT_1AB6F8B6A71D4748,[],さすがだな！,我就知道你能行！！,I knew you had it in you!!,AUX_CN_ATTACHED,exact_jpn_ohd_page_record;eng_same_six_page_group_record,,
OHD,JPN/disc0_rel/002aba34.DAT,16,2355200,90112,18,1E4C1146,2,1,16:18,21,2704,128,FA9FB10047000C0000000000000000000000000000000600C0BDF0FF763930395F3031375F7370725F736E615F310000000000000000000000000000,60,68,UTF-8,15,true,TXT_8298989BFFD572CA,[],さすがです,我就知道你能行…,I knew you had it in you...,AUX_CN_ATTACHED,exact_jpn_ohd_page_record;eng_same_six_page_group_record,,
OHD,JPN/disc0_rel/002aba34.DAT,16,2355200,90112,18,1E4C1146,2,1,16:18,22,2832,128,FB9FB100480068009001F40190019001C800230000000600C0BDF0FF763930395F3031385F7370725F736E615F310000000000000000000000000000,60,68,UTF-8,18,true,TXT_F00B0FD80A90EB74,[],さすがです！,我就知道你能行… …,I knew you had it in you... ...,AUX_CN_ATTACHED,exact_jpn_ohd_page_record;eng_same_six_page_group_record,,
OHD,JPN/disc0_rel/002aba34.DAT,16,2355200,90112,18,1E4C1146,2,1,16:18,23,2960,128,FC9FB10049000C0000000000000000000000000000000600C0BDF0FF763930395F3031395F7370725F736E615F310000000000000000000000000000,60,68,UTF-8,18,true,TXT_ED18ABFCD268E9E6,[],いいセンスだ,你挺厉害。,You're pretty good.,AUX_CN_ATTACHED,exact_jpn_ohd_page_record;eng_same_six_page_group_record,,
OHD,JPN/disc0_rel/002aba34.DAT,16,2355200,90112,18,1E4C1146,2,1,16:18,24,3088,128,FD9FB1004A002800E803E204E803E803DC0523000000060088840200763930395F3032305F7370725F736E615F310000000000000000000000000000,60,68,UTF-8,21,true,TXT_5BB3DAC794859A26,[],いいセンスだ！,你挺厉害！,You're pretty good!,AUX_CN_ATTACHED,exact_jpn_ohd_page_record;eng_same_six_page_group_record,,
OHD,JPN/disc0_rel/002aba34.DAT,16,2355200,90112,18,1E4C1146,2,1,16:18,25,3216,128,FE9FB1004B000C0000000000000000000000000000000700C0BDF0FF763930395F3032315F7370725F736E615F310000000000000000000000000000,60,68,UTF-8,15,true,TXT_1FE701F2CFDF7C78,[],後は頼むぞ,接下来交给你了。,You take it from here.,AUX_CN_ATTACHED,exact_jpn_ohd_page_record;eng_same_six_page_group_record,,
OHD,JPN/disc0_rel/002aba34.DAT,16,2355200,90112,18,1E4C1146,2,1,16:18,26,3344,128,FF9FB1004C0009000000000000000000000000000100070098AB0200763930395F3032325F7370725F736E615F310000000000000000000000000000,60,68,UTF-8,18,true,TXT_15AE0CCD4D014A9B,[],後は頼むぞ！,接下来交给你了！,You take it from here!,AUX_CN_ATTACHED,exact_jpn_ohd_page_record;eng_same_six_page_group_record,,
OHD,JPN/disc0_rel/002aba34.DAT,16,2355200,90112,18,1E4C1146,2,1,16:18,27,3472,128,00A0B1004D000C0000000000000000000000000000000200C0BDF0FF763930395F3032335F7370725F736E615F310000000000000000000000000000,60,68,UTF-8,6,true,TXT_1AA81D86C6DA7D6E,[],眠れ,说晚安吧。,Say good night.,AUX_CN_ATTACHED,exact_jpn_ohd_page_record;eng_same_six_page_group_record,,
OHD,JPN/disc0_rel/002aba34.DAT,16,2355200,90112,18,1E4C1146,2,1,16:18,28,3600,128,01A0B1004E0008000000000000000000DC0500000000020038C10100763930395F3032345F7370725F736E615F310000000000000000000000000000,60,68,UTF-8,12,true,TXT_FC9FA054DB9BAE65,[],眠れ……,说晚安吧… …,Say good night... ...,AUX_CN_ATTACHED,exact_jpn_ohd_page_record;eng_same_six_page_group_record,,
OHD,JPN/disc0_rel/002aba34.DAT,16,2355200,90112,18,1E4C1146,2,1,16:18,29,3728,128,02A0B1004F00080000000000000000000000000000000200C0BDF0FF763930395F3032355F7370725F736E615F310000000000000000000000000000,60,68,UTF-8,9,true,TXT_22F30F194A8BDED0,[],落ちろ,趴下。,Down on the ground.,AUX_CN_ATTACHED,exact_jpn_ohd_page_record;eng_same_six_page_group_record,,
OHD,JPN/disc0_rel/002aba34.DAT,16,2355200,90112,18,1E4C1146,2,1,16:18,30,3856,128,19A0B10050000800F401F401F401F4018813000000000200D8470300763930395F3032355F7370725F736E615F310000000000000000000000000000,60,68,UTF-8,12,true,TXT_3F0DE8585F16B9CB,[],落ちろ！,趴下！,Down on the ground!,AUX_CN_ATTACHED,exact_jpn_ohd_page_record;eng_same_six_page_group_record,,
OHD,JPN/disc0_rel/002aba34.DAT,16,2355200,90112,18,1E4C1146,2,1,16:18,31,3984,128,1AA0B10051000800E803E803E803E8038813000000000200F8950300763930395F3032365F7370725F736E615F310000000000000000000000000000,60,68,UTF-8,15,true,TXT_DF53DBC2330EBB62,[],落ちろ！！,趴下！！,Down on the ground!!,AUX_CN_ATTACHED,exact_jpn_ohd_page_record;eng_same_six_page_group_record,,
OHD,JPN/disc0_rel/002aba34.DAT,16,2355200,90112,18,1E4C1146,2,1,16:18,32,4112,128,1BA0B10052000800D007D007D007D007881300000000020010090500763930395F3032375F7370725F736E615F310000000000000000000000000000,60,68,UTF-8,18,true,TXT_BFDFF66E20991A6B,[],落ちろ！！！,趴下！！！,Down on the ground!!!,AUX_CN_ATTACHED,exact_jpn_ohd_page_record;eng_same_six_page_group_record,,
OHD,JPN/disc0_rel/002aba34.DAT,16,2355200,90112,18,1E4C1146,2,1,16:18,33,4240,128,1CA0B10053000C0000000000000000000000000000000200C0BDF0FF763930395F3032385F7370725F736E615F310000000000000000000000000000,60,68,UTF-8,12,true,TXT_30C1B66BC46C6740,[],降伏しろ,投降。,Surrender.,AUX_CN_ATTACHED,exact_jpn_ohd_page_record;eng_same_six_page_group_record,,
OHD,JPN/disc0_rel/002aba34.DAT,16,2355200,90112,18,1E4C1146,2,1,16:18,34,4368,128,1DA0B100540008000000000000000000761600000000020020A10700763930395F3032395F7370725F736E615F310000000000000000000000000000,60,68,UTF-8,18,true,TXT_54641B6AA8C57C8E,[],降伏しろ！！,投降！！,Surrender!!,AUX_CN_ATTACHED,exact_jpn_ohd_page_record;eng_same_six_page_group_record,,
OHD,JPN/disc0_rel/002aba34.DAT,16,2355200,90112,18,1E4C1146,2,1,16:18,35,4496,128,1EA0B10055000C0000000000000000000000000000000800C0BDF0FF763930395F3033305F7370725F736E615F310000000000000000000000000000,60,68,UTF-8,18,true,TXT_117C7F77AC1D7EC9,[],静かに行くぞ,他们听不到我靠近。,They'll never hear me coming.,AUX_CN_ATTACHED,exact_jpn_ohd_page_record;eng_same_six_page_group_record,,
OHD,JPN/disc0_rel/002aba34.DAT,16,2355200,90112,18,1E4C1146,2,1,16:18,36,4624,128,1FA0B1005600080032004B0032003200EE0258020000080094110000763930395F3033305F7370725F736E615F310000000000000000000000000000,60,68,UTF-8,21,true,TXT_0F84BE3ACF75274F,[],静かに行くぞ！,他们听不到我靠近！,They'll never hear me coming!,AUX_CN_ATTACHED,exact_jpn_ohd_page_record;eng_same_six_page_group_record,,
OHD,JPN/disc0_rel/002aba34.DAT,16,2355200,90112,18,1E4C1146,2,1,16:18,37,4752,128,20A0B100570008006400960064006400DC0558020000080048E80100763930395F3033315F7370725F736E615F310000000000000000000000000000,60,68,UTF-8,24,true,TXT_0E1FEF5389AE3D85,[],静かに行くぞ！！,他们听不到我靠近！！,They'll never hear me coming!!,AUX_CN_ATTACHED,exact_jpn_ohd_page_record;eng_same_six_page_group_record,,
OHD,JPN/disc0_rel/002aba34.DAT,16,2355200,90112,18,1E4C1146,2,1,16:18,38,4880,128,21A0B100580008002C01C2012C012C01B80B58020000080080A90300763930395F3033325F7370725F736E615F310000000000000000000000000000,60,68,UTF-8,27,true,TXT_25A292E9F6DABE74,[],静かに行くぞ！！！,他们听不到我靠近！！！,They'll never hear me coming!!!,AUX_CN_ATTACHED,exact_jpn_ohd_page_record;eng_same_six_page_group_record,,
OHD,JPN/disc0_rel/002aba34.DAT,16,2355200,90112,18,1E4C1146,2,1,16:18,39,5008,128,22A0B10059000C0000000000000000000000000000000800C0BDF0FF763930395F3033335F7370725F736E615F310000000000000000000000000000,60,68,UTF-8,18,true,TXT_8CD818C982AAEF6C,[],静かに行こう,让他们尝尝无声的厉害。,Give 'em the silent treatment.,AUX_CN_ATTACHED,exact_jpn_ohd_page_record;eng_same_six_page_group_record,,
OHD,JPN/disc0_rel/002aba34.DAT,16,2355200,90112,18,1E4C1146,2,1,16:18,40,5136,128,39A0B1005A00090032004B0032003200E803580200000800983A0000763930395F3033335F7370725F736E615F310000000000000000000000000000,60,68,UTF-8,21,true,TXT_22D2BECA9683348C,[],静かに行こう！,让他们尝尝无声的厉害！,Give 'em the silent treatment!,AUX_CN_ATTACHED,exact_jpn_ohd_page_record;eng_same_six_page_group_record,,
OHD,JPN/disc0_rel/002aba34.DAT,16,2355200,90112,18,1E4C1146,2,1,16:18,41,5264,128,3AA0B1005B0009006400960064006400D00758020000080000710200763930395F3033345F7370725F736E615F310000000000000000000000000000,60,68,UTF-8,24,true,TXT_A448CF8AB94A4B62,[],静かに行こう！！,让他们尝尝无声的厉害！！,Give 'em the silent treatment!!,AUX_CN_ATTACHED,exact_jpn_ohd_page_record;eng_same_six_page_group_record,,
OHD,JPN/disc0_rel/002aba34.DAT,16,2355200,90112,18,1E4C1146,2,1,16:18,42,5392,128,3BA0B1005C0009002C01C2012C012C01A00F58020000080018E40300763930395F3033355F7370725F736E615F310000000000000000000000000000,60,68,UTF-8,27,true,TXT_57014368F51E2627,[],静かに行こう！！！,让他们尝尝无声的厉害！！！,Give 'em the silent treatment!!!,AUX_CN_ATTACHED,exact_jpn_ohd_page_record;eng_same_six_page_group_record,,
OHD,JPN/disc0_rel/002aba34.DAT,16,2355200,90112,18,1E4C1146,2,1,16:18,43,5520,128,3CA0B1005D000C0000000000000000000000000000000400C0BDF0FF763930395F3033365F7370725F736E615F310000000000000000000000000000,60,68,UTF-8,15,true,TXT_22864306C660792D,[],俺はここだ,我来了。,Here I am.,AUX_CN_ATTACHED,exact_jpn_ohd_page_record;eng_same_six_page_group_record,,
OHD,JPN/disc0_rel/002aba34.DAT,16,2355200,90112,18,1E4C1146,2,1,16:18,44,5648,128,3DA0B1005E00080018FC24FA18FC18FCF4015802000004002C010000763930395F3033375F7370725F736E615F310000000000000000000000000000,60,68,UTF-8,21,true,TXT_59BD97FD8FA1C99A,[],俺はここだ！！,我来了！！,Here I am!!,AUX_CN_ATTACHED,exact_jpn_ohd_page_record;eng_same_six_page_group_record,,
OHD,JPN/disc0_rel/002aba34.DAT,16,2355200,90112,18,1E4C1146,2,1,16:18,45,5776,128,3EA0B1005F000C0000000000000000000000000000000400C0BDF0FF763930395F3033385F7370725F736E615F310000000000000000000000000000,60,68,UTF-8,27,true,TXT_B61C87FDAF898DCE,[],俺が敵を引きつける,我来当他们的靶子。,I'll give 'em something to shoot at.,AUX_CN_ATTACHED,exact_jpn_ohd_page_record;eng_same_six_page_group_record,,
OHD,JPN/disc0_rel/002aba34.DAT,16,2355200,90112,18,1E4C1146,2,1,16:18,46,5904,128,3FA0B1006000080005000A0005000500F401580200000400CA080000763930395F3033395F7370725F736E615F310000000000000000000000000000,60,68,UTF-8,33,true,TXT_B2F6F25AEA20B84D,[],俺が敵を引きつける！！,我来当他们的靶子！！,I'll give 'em something to shoot at!!,AUX_CN_ATTACHED,exact_jpn_ohd_page_record;eng_same_six_page_group_record,,
OHD,JPN/disc0_rel/002aba34.DAT,16,2355200,90112,18,1E4C1146,2,1,16:18,47,6032,128,40A0B10061000C0000000000000000000000000000000400C0BDF0FF763930395F3034305F7370725F736E615F310000000000000000000000000000,60,68,UTF-8,27,true,TXT_73394D2732A9FDF1,[],敵を引きつけてくれ,帮我拖住他们。,Keep 'em busy for me.,AUX_CN_ATTACHED,exact_jpn_ohd_page_record;eng_same_six_page_group_record,,
OHD,JPN/disc0_rel/002aba34.DAT,16,2355200,90112,18,1E4C1146,2,1,16:18,48,6160,128,41A0B10062000900FBFFF6FFFBFFFBFFEE02580200000400DC050000763930395F3034315F7370725F736E615F310000000000000000000000000000,60,68,UTF-8,33,true,TXT_5E863FBD6A717295,[],敵を引きつけてくれ！！,帮我拖住他们！！,Keep 'em busy for me!!,AUX_CN_ATTACHED,exact_jpn_ohd_page_record;eng_same_six_page_group_record,,
OHD,JPN/disc0_rel/002aba34.DAT,16,2355200,90112,18,1E4C1146,2,1,16:18,49,6288,128,42A0B10063000C0000000000000000000000000000000800C0BDF0FF763930395F3034325F7370725F736E615F310000000000000000000000000000,60,68,UTF-8,9,true,TXT_A8D1119A168EC2F4,[],行くぞ,开始了。,Here goes.,AUX_CN_ATTACHED,exact_jpn_ohd_page_record;eng_same_six_page_group_record,,
OHD,JPN/disc0_rel/002aba34.DAT,16,2355200,90112,18,1E4C1146,2,1,16:18,50,6416,128,19A3B100640008004C047E044C044C04DC052C0100000800F82A0000763930395F3034325F7370725F736E615F310000000000000000000000000000,60,68,UTF-8,12,true,TXT_3B7D69AB49FC0641,[],行くぞ！,开始了！,Here goes!,AUX_CN_ATTACHED,exact_jpn_ohd_page_record;eng_same_six_page_group_record,,
OHD,JPN/disc0_rel/002aba34.DAT,16,2355200,90112,18,1E4C1146,2,1,16:18,51,6544,128,1AA3B100650008004C047E044C044C04D00758020000080068360200763930395F3034335F7370725F736E615F310000000000000000000000000000,60,68,UTF-8,15,true,TXT_60F350F3C5363CBF,[],行くぞ！！,开始了！！,Here goes!!,AUX_CN_ATTACHED,exact_jpn_ohd_page_record;eng_same_six_page_group_record,,
OHD,JPN/disc0_rel/002aba34.DAT,16,2355200,90112,18,1E4C1146,2,1,16:18,52,6672,128,1BA3B100660008004C047E044C044C04B80B84030000080090D00300763930395F3034345F7370725F736E615F310000000000000000000000000000,60,68,UTF-8,18,true,TXT_427ED93A37D025A9,[],行くぞ！！！,开始了！！！,Here goes!!!,AUX_CN_ATTACHED,exact_jpn_ohd_page_record;eng_same_six_page_group_record,,
OHD,JPN/disc0_rel/002aba34.DAT,16,2355200,90112,18,1E4C1146,2,1,16:18,53,6800,128,1CA3B10067000C0000000000000000000000000000000800C0BDF0FF763930395F3034355F7370725F736E615F310000000000000000000000000000,60,68,UTF-8,11,true,TXT_F2CAAB447432C85A,[],GO! GO! GO!,,GO! GO! GO!,AUX_UNCHANGED,exact_jpn_ohd_page_record;eng_same_six_page_group_record,auxiliary bank retains the original JPN text,
OHD,JPN/disc0_rel/002aba34.DAT,16,2355200,90112,18,1E4C1146,2,1,16:18,54,6928,128,1DA3B100680009004C047E044C044C04D0072C0100000800A8610000763930395F3034355F7370725F736E615F310000000000000000000000000000,60,68,UTF-8,12,true,TXT_6ECEBF66DEF38C2B,[],GO! GO! GO!!,,GO! GO! GO!!,AUX_UNCHANGED,exact_jpn_ohd_page_record;eng_same_six_page_group_record,auxiliary bank retains the original JPN text,
OHD,JPN/disc0_rel/002aba34.DAT,16,2355200,90112,18,1E4C1146,2,1,16:18,55,7056,128,1EA3B100690009004C047E044C044C04B80B58020000080030E60200763930395F3034365F7370725F736E615F310000000000000000000000000000,60,68,UTF-8,13,true,TXT_806841B2F412D794,[],GO! GO! GO!!!,,GO! GO! GO!!!,AUX_UNCHANGED,exact_jpn_ohd_page_record;eng_same_six_page_group_record,auxiliary bank retains the original JPN text,
OHD,JPN/disc0_rel/002aba34.DAT,16,2355200,90112,18,1E4C1146,2,1,16:18,56,7184,128,1FA3B1006A0009004C047E044C044C04A00F840300000800B01E0400763930395F3034375F7370725F736E615F310000000000000000000000000000,60,68,UTF-8,14,true,TXT_32CB27C0A384773B,[],GO! GO! GO!!!!,,GO! GO! GO!!!!,AUX_UNCHANGED,exact_jpn_ohd_page_record;eng_same_six_page_group_record,auxiliary bank retains the original JPN text,
OHD,JPN/disc0_rel/002aba34.DAT,16,2355200,90112,18,1E4C1146,2,1,16:18,57,7312,128,20A3B1006B000C0000000000000000000000000000000800C0BDF0FF763930395F3034385F7370725F736E615F310000000000000000000000000000,60,68,UTF-8,21,true,TXT_1008CEE808DE7F10,[],ゆっくり行くぞ,慢慢来。,Taking it slow.,AUX_CN_ATTACHED,exact_jpn_ohd_page_record;eng_same_six_page_group_record,,
OHD,JPN/disc0_rel/002aba34.DAT,16,2355200,90112,18,1E4C1146,2,1,16:18,58,7440,128,21A3B1006C0008000000000000000000640068010000080096000000763930395F3034385F7370725F736E615F310000000000000000000000000000,60,68,UTF-8,24,true,TXT_4C124364D29B64FB,[],ゆっくり行くぞ…,慢慢来…,Taking it slow...,AUX_CN_ATTACHED,exact_jpn_ohd_page_record;eng_same_six_page_group_record,,
OHD,JPN/disc0_rel/002aba34.DAT,16,2355200,90112,18,1E4C1146,2,1,16:18,59,7568,128,22A3B1006D0008000000000000000000C800D00200000800B20C0000763930395F3034395F7370725F736E615F310000000000000000000000000000,60,68,UTF-8,27,true,TXT_89EFBD420D12B897,[],ゆっくり行くぞ……,慢慢来… …,Taking it slow... ...,AUX_CN_ATTACHED,exact_jpn_ohd_page_record;eng_same_six_page_group_record,,
OHD,JPN/disc0_rel/002aba34.DAT,16,2355200,90112,18,1E4C1146,2,1,16:18,60,7696,128,39A3B1006E0008000000000000000000E803840300000800407E0500763930395F3035305F7370725F736E615F310000000000000000000000000000,60,68,UTF-8,30,true,TXT_9F0B86E6A719449A,[],ゆっくり行くぞ………,慢慢来… … …,Taking it slow... ... ...,AUX_CN_ATTACHED,exact_jpn_ohd_page_record;eng_same_six_page_group_record,,
OHD,JPN/disc0_rel/002aba34.DAT,16,2355200,90112,18,1E4C1146,2,1,16:18,61,7824,128,3AA3B1006F000C0000000000000000000000000000000800C0BDF0FF763930395F3035315F7370725F736E615F310000000000000000000000000000,60,68,UTF-8,21,true,TXT_EA5620C4CF5EA4B9,[],ゆっくり行こう,放松点。,Let's take it easy.,AUX_CN_ATTACHED,exact_jpn_ohd_page_record;eng_same_six_page_group_record,,
OHD,JPN/disc0_rel/002aba34.DAT,16,2355200,90112,18,1E4C1146,2,1,16:18,62,7952,128,3BA3B1007000090000000000000000009600680100000800E8030000763930395F3035315F7370725F736E615F310000000000000000000000000000,60,68,UTF-8,24,true,TXT_51F61EF3005D98D5,[],ゆっくり行こう…,放松点…,Let's take it easy...,AUX_CN_ATTACHED,exact_jpn_ohd_page_record;eng_same_six_page_group_record,,
OHD,JPN/disc0_rel/002aba34.DAT,16,2355200,90112,18,1E4C1146,2,1,16:18,63,8080,128,3CA3B100710009000000000000000000FA00D00200000800401F0000763930395F3035325F7370725F736E615F310000000000000000000000000000,60,68,UTF-8,27,true,TXT_347736C7ACD3A0C9,[],ゆっくり行こう……,放松点… …,Let's take it easy... ...,AUX_CN_ATTACHED,exact_jpn_ohd_page_record;eng_same_six_page_group_record,,
OHD,JPN/disc0_rel/002aba34.DAT,16,2355200,90112,18,1E4C1146,2,1,16:18,64,8208,128,3DA3B100720009000000000000000000DC0584030000080070F30500763930395F3035335F7370725F736E615F310000000000000000000000000000,60,68,UTF-8,30,true,TXT_BCEA9A01E31CDCAF,[],ゆっくり行こう………,放松点… … …,Let's take it easy... ... ...,AUX_CN_ATTACHED,exact_jpn_ohd_page_record;eng_same_six_page_group_record,,
OHD,JPN/disc0_rel/002aba34.DAT,16,2355200,90112,18,1E4C1146,2,1,16:18,65,8336,128,3EA3B10073000C0000000000000000000000000000000800C0BDF0FF763930395F3035345F7370725F736E615F310000000000000000000000000000,60,68,UTF-8,16,true,TXT_719828EAD77444C1,[],1人で行くぞ,我要单独行动。,I'm going it alone.,AUX_CN_ATTACHED,exact_jpn_ohd_page_record;eng_same_six_page_group_record,,
OHD,JPN/disc0_rel/002aba34.DAT,16,2355200,90112,18,1E4C1146,2,1,16:18,66,8464,128,3FA3B100740008000000000000000000640058020000080058020000763930395F3035355F7370725F736E615F310000000000000000000000000000,60,68,UTF-8,22,true,TXT_41F49CFDA38A83D7,[],1人で行くぞ！！,我要单独行动！！,I'm going it alone!!,AUX_CN_ATTACHED,exact_jpn_ohd_page_record;eng_same_six_page_group_record,,
